(0, 1, 2, 'S')
(3, 2, 2, 'S')
(3, 4, 0, 'R')
(5, 4, 2, 'S')
(5, 6, 0, 'R')
(6, 7, 2, 'S')
(8, 9, 2, 'S')
(9, 10, 0, 'R')
(10, 11, 1, 'S')
(11, 12, 0, 'R')
(12, 13, 2, 'S')
(14, 15, 2, 'S')
(16, 17, 2, 'S')
(17, 18, 0, 'R')
(18, 19, 1, 'S')
(19, 20, 0, 'R')
(20, 21, 3, 'S')
(21, 22, 0, 'R')
(22, 23, 2, 'S')
(23, 24, 0, 'R')
(24, 25, 4, 'S')
(25, 26, 0, 'R')
(26, 27, 2, 'S')
(27, 28, 0, 'R')
(28, 29, 4, 'S')
(29, 30, 0, 'R')
(30, 31, 5, 'S')
(31, 32, 0, 'R')
(33, 32, 4, 'S')
(33, 34, 0, 'R')
(34, 35, 4, 'S')
(35, 36, 0, 'R')
(36, 37, 4, 'S')
(37, 38, 0, 'R')
(38, 39, 4, 'S')
(39, 40, 0, 'R')
(40, 41, 3, 'S')
(41, 42, 0, 'R')
(42, 43, 4, 'S')
(43, 44, 0, 'R')
(44, 45, 2, 'S')
(47, 46, 2, 'S')
(47, 48, 0, 'R')
(49, 48, 2, 'S')
(49, 50, 0, 'R')
(51, 50, 2, 'S')
(51, 52, 0, 'R')
(53, 52, 2, 'S')
(53, 54, 0, 'R')
(54, 55, 2, 'S')
(57, 56, 2, 'S')
(57, 58, 0, 'R')
(59, 58, 2, 'S')
(59, 60, 0, 'R')
(60, 61, 2, 'S')
(63, 62, 2, 'S')
(63, 64, 0, 'R')
(65, 64, 2, 'S')
(65, 66, 0, 'R')
(67, 66, 2, 'S')
(67, 68, 0, 'R')
(68, 69, 2, 'S')
(70, 71, 2, 'S')
(71, 72, 0, 'R')
(72, 73, 2, 'S')
(73, 74, 0, 'R')
(75, 74, 2, 'S')
(75, 76, 0, 'R')
(77, 76, 2, 'S')
(77, 78, 0, 'R')
(78, 79, 2, 'S')
(81, 80, 2, 'S')
(81, 82, 0, 'R')
(83, 82, 2, 'S')
(83, 84, 0, 'R')
(84, 85, 2, 'S')
(86, 87, 2, 'S')
(88, 89, 2, 'S')
(90, 91, 2, 'S')
(91, 92, 0, 'R')
(92, 93, 3, 'S')
(93, 94, 0, 'R')
(94, 95, 2, 'S')
(96, 97, 2, 'S')
(98, 99, 2, 'S')
(100, 101, 2, 'S')
(102, 103, 2, 'S')
(104, 105, 2, 'S')
(105, 106, 0, 'R')
(106, 107, 3, 'S')
(107, 108, 0, 'R')
(108, 109, 2, 'S')
(110, 111, 2, 'S')
(112, 113, 2, 'S')
(114, 115, 2, 'S')
(116, 117, 2, 'S')
(118, 119, 1, 'S')
(120, 121, 1, 'S')
(3, 5, 0, 'SV')
(9, 12, 0, 'SV')
(30, 34, 0, 'SV')
(31, 31, 0, 'SV')
(47, 76, 0, 'SV')
(48, 75, 0, 'SV')
(49, 78, 0, 'SV')
(50, 77, 0, 'SV')
(51, 54, 0, 'SV')
(52, 63, 0, 'SV')
(53, 64, 0, 'SV')
(57, 60, 0, 'SV')
(65, 67, 0, 'SV')
(66, 68, 0, 'SV')
(81, 83, 0, 'SV')
(82, 84, 0, 'SV')
(91, 93, 0, 'SV')
(92, 92, 0, 'SV')
(106, 107, 0, 'SV')
