0	1	14454	2	H	[1]
1	1	44072316.0	2	T	[0, 2, 4]
2	1	44072317.0	1	H	[1, 3]
3	1	45843902.0	1	T	[2, 4]
4	1	45843903	2	H	[1, 3, 5]
5	1	248943332	2	T	[4]
6	2	0.0	2	H	[7]
7	2	54915681.5	2	T	[8, 10, 6]
8	2	54915682.5	2	H	[9, 61, 7]
9	2	55575466.0	2	T	[8, 10, 62]
10	2	55575467.0	2	H	[9, 11, 7]
11	2	87052278.0	2	T	[10, 12, 13]
12	2	87052279.0	2	H	[11, 13]
13	2	87717319.0	2	T	[11, 12, 14]
14	2	87717320.0	2	H	[13, 15]
15	2	107235585.5	2	T	[16, 17, 14]
16	2	107235586.5	2	H	[17, 18, 15]
17	2	108032047.0	2	T	[16, 18, 15]
18	2	108032048.0	2	H	[16, 17, 19]
19	2	242181357.0	2	T	[18]
20	3	12920.0	2	H	[21]
21	3	76135456.0	2	T	[20, 22, 23]
22	3	76135457.0	2	H	[24, 21, 23]
23	3	76948546.0	2	T	[24, 21, 22]
24	3	76948547.0	2	H	[25, 22, 23]
25	3	134776214.0	2	T	[24, 26]
26	3	134781398.0	3	H	[25, 27, 28]
27	3	136311880.0	3	T	[26, 27, 28]
28	3	136324596.5	2	H	[26, 27, 29]
29	3	198230595.0	2	T	[28]
30	4	0	2	H	[31]
31	4	190202564	2	T	[30]
32	5	0	2	H	[33]
33	5	181472714	2	T	[32]
34	6	0	2	H	[35]
35	6	170739897	2	T	[34]
36	7	0.0	2	H	[37]
37	7	48890620.0	2	T	[36, 38, 39]
38	7	48890621.0	2	H	[40, 37, 39]
39	7	49877776.5	2	T	[40, 37, 38]
40	7	49877777.5	2	H	[41, 38, 39]
41	7	147741692.5	2	T	[40, 42, 44]
42	7	147741693.5	2	H	[41, 43, 111]
43	7	148701733.5	2	T	[112, 42, 44]
44	7	148701734.5	2	H	[41, 43, 45]
45	7	159334984.0	2	T	[44]
46	8	61806.0	2	H	[47]
47	8	79662553.0	2	T	[48, 88, 46]
48	8	79662554.0	2	H	[49, 87, 47]
49	8	81398612.5	2	T	[48, 50, 90]
50	8	81398613.5	2	H	[89, 49, 51]
51	8	128454876.0	2	T	[50, 52, 55]
52	8	128454877.0	2	H	[51, 53]
53	8	128513507.0	2	T	[52, 54]
54	8	128513508.0	3	H	[53, 54, 55]
55	8	129415001.0	3	T	[56, 51, 54]
56	8	129416567.0	2	H	[57, 55]
57	8	145076124.0	2	T	[56]
58	9	0	2	H	[59]
59	9	138334464	2	T	[58]
60	10	18515.0	2	H	[61]
61	10	77111945.0	2	T	[8, 60, 62]
62	10	77111946.0	2	H	[9, 61, 63]
63	10	122393429.0	2	T	[64, 62]
64	10	122393430.0	3	H	[65, 63]
65	10	124319283.0	3	T	[64, 66]
66	10	124319284	2	H	[65, 67]
67	10	133785265	2	T	[66]
68	11	0.0	2	H	[69]
69	11	11271113.75	2	T	[68, 70, 71]
70	11	11271114.75	2	H	[72, 69, 71]
71	11	12458049.5	2	T	[72, 69, 70]
72	11	12458050.5	2	H	[73, 70, 71]
73	11	135069565.0	2	T	[72]
74	12	14569	2	H	[75]
75	12	73783860.0	2	T	[74, 76]
76	12	73783861.0	3	H	[75, 77]
77	12	75275464.0	3	T	[76, 78]
78	12	75275465	2	H	[77, 79]
79	12	113737266.0	2	T	[80, 82, 78]
80	12	113737267.0	1	H	[81, 79]
81	12	114389292.0	1	T	[80, 82]
82	12	114389293	2	H	[81, 83, 79]
83	12	133263959	2	T	[82]
84	13	0	2	H	[85]
85	13	114352102	2	T	[84]
86	14	0.0	2	H	[87]
87	14	32899603.333333332	2	T	[88, 48, 86]
88	14	32899604.333333332	2	H	[89, 47, 87]
89	14	34559753.5	2	T	[88, 90, 50]
90	14	34559754.5	2	H	[89, 91, 49]
91	14	77436984.0	2	T	[90, 92, 106]
92	14	77436985.0	2	H	[107, 91, 93]
93	14	106873282.0	2	T	[92]
94	15	0	2	H	[95]
95	15	101976509	2	T	[94]
96	16	0.0	2	H	[97]
97	16	21500434.0	2	T	[96, 98, 99]
98	16	21500435.0	2	H	[97, 99]
99	16	22438802.0	2	T	[97, 98, 100]
100	16	22438803.0	2	H	[99, 101]
101	16	90224751.0	2	T	[100]
102	17	0	2	H	[103]
103	17	83246392	2	T	[102]
104	18	0.0	2	H	[105]
105	18	74568961.0	2	T	[104, 106, 108]
106	18	74568962.0	2	H	[105, 91, 107]
107	18	76248444.0	2	T	[106, 108, 92]
108	18	76248445.0	2	H	[105, 107, 109]
109	18	80256374.0	2	T	[108]
110	19	0.0	2	H	[111]
111	19	47446377.5	2	T	[112, 42, 110]
112	19	47446378.5	2	H	[113, 43, 111]
113	19	58605715.0	2	T	[112]
114	20	0	2	H	[115]
115	20	64333718	2	T	[114]
116	21	0	2	H	[117]
117	21	46697230	2	T	[116]
118	22	0	2	H	[119]
119	22	50805587	2	T	[118]
120	23	0	2	H	[121]
121	23	156025612	2	T	[120]
122	24	0	0	H	[123]
123	24	57212132	0	T	[122]
