#h	SmapEntryID	QryContigID	RefcontigID1	RefcontigID2	QryStartPos	QryEndPos	RefStartPos	RefEndPos	Confidence	Type	XmapID1	XmapID2	LinkID	QryStartIdx	QryEndIdx	RefStartIdx	RefEndIdx	Zygosity	Genotype	GenotypeGroup	RawConfidence	RawConfidenceLeft	RawConfidenceRight	RawConfidenceCenter	SVsize	SVfreq	Orientation	VAF
234	251	1	1	37696460.8	47848084.0	243873021.0	248943333.0	-1.0	duplication	42	44	-1	7450	8568	44034	45006	unknown	-1	-1	-1.0	10638.93	223.52	-1.0	5070312.0	0.46	NA	0.52
266	252	1	1	37696026.7	47847856.0	243873021.0	248943333.0	-1.0	duplication	43	45	-1	7449	8568	44034	45006	unknown	-1	-1	-1.0	10628.79	223.78	-1.0	5070312.0	0.421	NA	0.48
637	1392	3	3	261756.9	270401.8	82385742.0	84900320.5	1.0	inversion	78	85	638	53	54	16838	17355	heterozygous	1	142	-1.0	68.34	89.17	-1.0	259197.0	0.141	NA	0.25
640	1391	3	3	318239.2	326884.1	82430539.0	84900320.5	1.0	inversion	79	84	641	62	63	16847	17355	heterozygous	1	142	-1.0	80.34	67.85	-1.0	303994.0	0.168	NA	0.25
642	1601	3	3	248479.8	388390.6	84822936.0	84889256.0	-1.0	duplication_inverted	80	83	-1	46	76	17339	17354	unknown	-1	-1	-1.0	79.67	17.79	-1.0	66320.0	0.095	NA	0.12
643	1602	3	3	73446.0	563892.5	84647547.0	84889256.0	-1.0	duplication_inverted	81	82	-1	9	113	17302	17354	unknown	-1	-1	-1.0	79.67	66.44	-1.0	241709.0	0.163	NA	0.24
1309	622	6	6	305524.6	316493.0	5618458.0	9295577.0	0.99	inversion	123	132	1310	60	62	1021	1775	heterozygous	1	324	-1.0	1300.13	76.05	-1.0	300232.0	0.259	NA	0.29
1318	621	6	6	302646.7	313615.2	5618458.0	9295577.0	0.99	inversion	124	131	1319	59	61	1021	1775	heterozygous	1	324	-1.0	1299.73	77.73	-1.0	300232.0	0.262	NA	0.29
1321	1020	6	6	549243.1	1048507.9	5626532.0	5874690.0	-1.0	duplication_inverted	127	128	-1	117	209	1024	1070	unknown	-1	-1	-1.0	59.26	212.89	-1.0	248158.0	0.162	NA	0.17
1807	131	8	8	-62374104.5	103002750.2	23670909.0	106366363.0	-1.0	duplication_split	168	175	-1	0	16771	4486	21377	unknown	-1	-1	-1.0	5063.55	15634.34	-1.0	82695454.0	0.264	NA	0.35
1820	132	8	8	-62374104.5	103001565.4	23670909.0	106366363.0	-1.0	duplication_split	169	176	-1	0	16770	4486	21377	unknown	-1	-1	-1.0	5053.85	15634.35	-1.0	82695454.0	0.256	NA	0.35
1824	1500	8	8	-2401539.5	3022078.2	33269682.0	35975337.0	-1.0	duplication_split	173	174	-1	0	115	6458	7042	unknown	-1	-1	-1.0	82.96	67.77	-1.0	2705655.0	0.252	NA	0.22
2120	1570	10	10	17523.2	513481.9	29794.0	258194.0	-1.0	duplication_inverted	238	241	-1	1	106	4	58	unknown	-1	-1	-1.0	80.39	66.12	-1.0	228400.0	0.28	NA	0.14
2136	271	10	10	32503784.4	45151036.2	19074.0	6337850.0	-1.0	duplication_split	239	243	-1	6510	7841	2	1186	unknown	-1	-1	-1.0	9787.86	208.84	-1.0	6318776.0	0.204	NA	0.25
2162	272	10	10	32503698.0	45151296.8	18514.0	6337850.0	-1.0	duplication_split	240	242	-1	6503	7838	1	1186	unknown	-1	-1	-1.0	9768.12	214.35	-1.0	6319336.0	0.23	NA	0.25
2259	1750	10	10	189495.1	189495.1	46991592.0	47875621.0	0.95	inversion	250	252	2260	31	31	8849	9000	heterozygous	1	-1	-1.0	76.09	72.91	-1.0	184646.0	0.14400000000000002	NA	0.16
3002	1450	17	17	-1078206.4	1651079.6	14209213.0	15565794.0	-1.0	duplication_split	323	324	-1	0	104	2237	2507	unknown	-1	-1	-1.0	65.88	75.43	-1.0	1356581.0	0.273	NA	0.33
