0	1	14454	2	H	[1]
1	1	40512185.0	2	T	[0, 2]
2	1	40517987.5	3	H	[1, 3, 6]
3	1	41774747.0	3	T	[2, 3, 4]
4	1	41774748.0	2	H	[3, 5]
5	1	41936520.0	2	T	[4, 6]
6	1	41936521.0	2	H	[2, 5, 7]
7	1	147055819.0	2	T	[8, 10, 6]
8	1	147055820.0	1	H	[9, 7]
9	1	148404176.0	1	T	[8, 10]
10	1	148404177.0	2	H	[9, 11, 7]
11	1	185127593.5	2	T	[10, 12, 14]
12	1	185127594.5	2	H	[11, 13]
13	1	185956641.0	2	T	[58, 12, 14]
14	1	185956642.0	2	H	[11, 13, 15]
15	1	248943332.0	2	T	[14]
16	2	15925.0	2	H	[17]
17	2	17108121.5	2	T	[16, 18, 80, 20]
18	2	17108122.5	2	H	[17, 19, 79]
19	2	18276181.0	2	T	[18, 20, 82]
20	2	18276182.0	2	H	[81, 17, 19, 21]
21	2	167593131.0	2	T	[20, 22]
22	2	167593132.0	3	H	[21, 23]
23	2	169252765.0	3	T	[24, 22]
24	2	169252766	2	H	[25, 23]
25	2	242181356	2	T	[24]
26	3	12920.0	2	H	[27]
27	3	13080569.0	2	T	[26, 28, 68]
28	3	13080570.0	2	H	[27, 69, 29]
29	3	122760083.0	2	T	[28, 30]
30	3	122760084.0	2	H	[36, 29, 31]
31	3	122825619.0	2	T	[32, 30]
32	3	122825620.0	3	H	[33, 31]
33	3	124474912.0	3	T	[32, 33, 34]
34	3	124474913.0	2	H	[33, 35]
35	3	124576454.0	2	T	[34, 36]
36	3	124576455.0	2	H	[35, 37, 30]
37	3	198230595.0	2	T	[36]
38	4	12986	2	H	[39]
39	4	82336356.0	2	T	[40, 42, 38]
40	4	82336357.0	1	H	[41, 39]
41	4	82929518.0	1	T	[40, 42]
42	4	82929519	2	H	[41, 43, 39]
43	4	190202563	2	T	[42]
44	5	0	2	H	[45]
45	5	181472714	2	T	[44]
46	6	76217	2	H	[47]
47	6	72930097.0	2	T	[48, 46]
48	6	72931670.0	3	H	[49, 52, 47]
49	6	74063873.0	3	T	[48, 49, 50]
50	6	74063874.0	2	H	[49, 51]
51	6	74143806.0	2	T	[50, 52]
52	6	74143807.0	2	H	[48, 51, 53]
53	6	170739896.0	2	T	[52]
54	7	0	2	H	[55]
55	7	159334984	2	T	[54]
56	8	0.0	2	H	[57]
57	8	32875965.0	2	T	[56, 58]
58	8	32875966.0	2	H	[57, 59, 13]
59	8	81260189.0	2	T	[58, 60, 62]
60	8	81260190.0	2	H	[65, 59, 61]
61	8	82539737.5	2	T	[66, 60, 62]
62	8	82539738.5	2	H	[59, 61, 63]
63	8	145076125.0	2	T	[62]
64	9	0.0	2	H	[65]
65	9	28057393.0	2	T	[64, 66, 60]
66	9	28057394.0	2	H	[65, 67, 61]
67	9	84186499.5	2	T	[66, 68, 70]
68	9	84186500.5	2	H	[27, 67, 69]
69	9	84962544.0	2	T	[68, 28, 70]
70	9	84962545.0	2	H	[67, 69, 71]
71	9	138334464.0	2	T	[70]
72	10	0.0	2	H	[73]
73	10	46991592.0	2	T	[72, 74, 75]
74	10	46991593.0	2	H	[73, 75, 76]
75	10	48060267.0	2	T	[73, 74, 76]
76	10	48060268.0	2	H	[74, 75, 77]
77	10	133785266.0	2	T	[76]
78	11	0.0	2	H	[79]
79	11	73792025.75	2	T	[80, 18, 82, 78]
80	11	73792026.75	2	H	[81, 17, 79]
81	11	75620387.0	2	T	[80, 82, 20]
82	11	75620388.0	2	H	[81, 83, 19, 79]
83	11	135069565.0	2	T	[82]
84	12	0.0	2	H	[85]
85	12	63787601.0	2	T	[84, 86, 87]
86	12	63787602.0	2	H	[88, 85, 87]
87	12	65435656.0	2	T	[88, 85, 86]
88	12	65435657.0	2	H	[89, 86, 87]
89	12	133263960.0	2	T	[88]
90	13	16004726	2	H	[91]
91	13	50480709.0	2	T	[90, 92]
92	13	50480710.0	3	H	[91, 93]
93	13	50993749.0	3	T	[92, 94]
94	13	50993750	2	H	[93, 95]
95	13	114352101	2	T	[94]
96	14	0	2	H	[97]
97	14	106873282	2	T	[96]
98	15	0.0	2	H	[99]
99	15	63472299.5	2	T	[98, 100, 101]
100	15	63472300.5	2	H	[99, 101, 102]
101	15	65430342.0	2	T	[99, 100, 102]
102	15	65430343.0	2	H	[100, 101, 103]
103	15	101976509.0	2	T	[102]
104	16	0.0	2	H	[105]
105	16	21500434.0	2	T	[104, 106, 107]
106	16	21500435.0	2	H	[105, 107]
107	16	22438802.0	2	T	[105, 106, 108]
108	16	22438803.0	2	H	[107, 109]
109	16	90224751.0	2	T	[108]
110	17	66654	2	H	[111]
111	17	71115536.0	2	T	[112, 110]
112	17	71115537.0	3	H	[113, 111]
113	17	71780527.0	3	T	[112, 114]
114	17	71780528	2	H	[113, 115]
115	17	83246391	2	T	[114]
116	18	0	2	H	[117]
117	18	80256374	2	T	[116]
118	19	0	2	H	[119]
119	19	58605715	2	T	[118]
120	20	0	2	H	[121]
121	20	64333718	2	T	[120]
122	21	0	2	H	[123]
123	21	46697230	2	T	[122]
124	22	0	2	H	[125]
125	22	50805587	2	T	[124]
126	23	0	1	H	[127]
127	23	156025612	1	T	[126]
128	24	0	1	H	[129]
129	24	57212132	1	T	[128]
