#h	SmapEntryID	QryContigID	RefcontigID1	RefcontigID2	QryStartPos	QryEndPos	RefStartPos	RefEndPos	Confidence	Type	XmapID1	XmapID2	LinkID	QryStartIdx	QryEndIdx	RefStartIdx	RefEndIdx	Zygosity	Genotype	GenotypeGroup	RawConfidence	RawConfidenceLeft	RawConfidenceRight	RawConfidenceCenter	SVsize	SVfreq	Orientation	VAF
79	1321	1	1	327366.8	335060.0	40826906.0	41936520.0	1.0	inversion	4	8	80	59	60	6344	6534	heterozygous	1	17	-1.0	76.02	46.84	-1.0	303117.0	0.18	NA	0.37
81	1322	1	1	330796.0	338489.2	40826906.0	41936520.0	1.0	inversion	5	9	82	59	60	6344	6534	heterozygous	1	17	-1.0	75.52	67.62	-1.0	303117.0	0.204	NA	0.37
83	1490	1	1	59775.3	570479.8	41678850.0	41932911.0	-1.0	duplication_inverted	6	7	-1	6	93	6490	6533	unknown	-1	-1	-1.0	59.13	51.75	-1.0	254061.0	0.256	NA	0.32
146	1581	1	1	133432.0	459439.5	108184253.0	108309733.0	-1.0	duplication_inverted	12	13	-1	22	87	20690	20715	unknown	-1	-1	-1.0	56.4	55.08	-1.0	125480.0	0.153	NA	0.15
410	1590	2	2	216771.9	216771.9	87052278.0	87511142.0	0.79	inversion	62	65	411	36	36	17571	17642	heterozygous	1	-1	-1.0	66.59	75.05	-1.0	206177.0	0.141	NA	0.12
578	1381	2	2	-1422131.8	2027322.4	167609396.0	169331957.0	-1.0	duplication_split	83	85	-1	0	136	33384	33772	unknown	-1	-1	-1.0	85.25	81.64	-1.0	1722561.0	0.219	NA	0.26
579	1382	2	2	-1422131.8	2027717.1	167609396.0	169331957.0	-1.0	duplication_split	84	86	-1	0	123	33384	33772	unknown	-1	-1	-1.0	85.25	61.97	-1.0	1722561.0	0.201	NA	0.23
853	1260	3	3	308550.8	321635.8	123062863.0	124576454.0	1.0	inversion	95	100	854	46	47	25111	25421	heterozygous	1	-1	-1.0	58.16	85.04	-1.0	302780.0	0.3	NA	0.22
855	1522	3	3	60934.8	548833.4	124323374.0	124558617.0	-1.0	duplication_inverted	96	98	-1	13	101	25376	25420	unknown	-1	-1	-1.0	72.05	53.91	-1.0	235243.0	0.095	NA	0.13
856	1521	3	3	9975.6	470865.8	124337044.0	124558617.0	-1.0	duplication_inverted	97	99	-1	1	85	25378	25420	unknown	-1	-1	-1.0	53.91	56.22	-1.0	221573.0	0.158	NA	0.22
1411	1210	6	6	-307808.7	908049.4	42900710.0	43506602.5	-1.0	duplication_split	126	127	-1	0	82	8343	8421	unknown	-1	-1	-1.0	61.85	55.35	-1.0	605892.5	0.239	NA	0.25
1553	1401	6	6	306077.1	306077.1	73236461.0	74143806.0	0.73	inversion	130	134	1554	65	65	14503	14677	heterozygous	1	360	-1.0	72.86	73.68	-1.0	303219.0	0.181	NA	0.35
1555	1402	6	6	306119.5	306119.5	73236461.0	74143806.0	0.91	inversion	131	135	1556	65	65	14503	14677	heterozygous	1	360	-1.0	72.68	74.5	-1.0	303219.0	0.194	NA	0.35
1557	1500	6	6	14255.5	550940.4	73872683.0	74139329.0	-1.0	duplication_inverted	132	133	-1	1	111	14620	14676	unknown	-1	-1	-1.0	82.49	73.78	-1.0	266646.0	0.35700000000000004	NA	0.38
