index	origin	start	end
1	Chr1	10000	96079864
2	Chr1	96079865	100842759
3	Chr1	100842760	122026459
CEN1	Chr1	122026460	125184587
4	Chr1	125184588	182880397
5	Chr1	182880398	187960576
6	Chr1	187960577	243866243
7	Chr1	243866244	248946421
8	Chr2	10000	92188145
CEN2	Chr2	92188146	94090557
9	Chr2	94090558	242183528
10	Chr3	10000	25752735
11	Chr3	25752736	25752736
12	Chr3	25752737	82125334
13	Chr3	82125335	84892897
14	Chr3	84892898	90772458
CEN3	Chr3	90772459	93655574
15	Chr3	93655575	198235558
16	Chr4	10000	21312839
17	Chr4	21312840	31033384
18	Chr4	31033385	49708100
CEN4	Chr4	49708101	51743951
19	Chr4	51743952	190204554
20	Chr5	10000	46485900
CEN5	Chr5	46485901	50059807
21	Chr5	50059808	128036155
22	Chr5	128036156	135963321
23	Chr5	135963322	171227950
24	Chr5	171227951	174372975
25	Chr5	174372976	181478258
26	Chr6	60000	5625044
27	Chr6	5625045	9600168
28	Chr6	9600169	58553888
CEN6	Chr6	58553889	59829934
29	Chr6	59829935	170745978
30	Chr7	10000	47111795
31	Chr7	47111796	52906324
32	Chr7	52906325	58169653
CEN7	Chr7	58169654	60828234
33	Chr7	60828235	159335972
34	Chr8	60000	23669969
35	Chr8	23669970	26476786
36	Chr8	26476787	33264326
37	Chr8	33264327	35982214
38	Chr8	35982215	44033744
CEN8	Chr8	44033745	45877265
39	Chr8	45877266	106368343
40	Chr8	106368344	109532542
41	Chr8	109532543	111577560
42	Chr8	111577561	116833331
43	Chr8	116833332	145078635
44	Chr9	10000	43236167
CEN9	Chr9	43236168	45518558
45	Chr9	45518559	138334716
46	Chr10	10000	3128104
47	Chr10	3128105	4627849
48	Chr10	4627850	6338673
49	Chr10	6338674	10956523
50	Chr10	10956524	27722387
51	Chr10	27722388	30840492
52	Chr10	30840493	39686682
CEN10	Chr10	39686683	41593521
53	Chr10	41593522	133787421
54	Chr11	60000	15752688
55	Chr11	15752689	15752689
56	Chr11	15752690	51078348
CEN11	Chr11	51078349	54425074
57	Chr11	54425075	135076621
58	Chr12	10000	34769407
CEN12	Chr12	34769408	37185252
59	Chr12	37185253	133265308
60	Chr13	16000000	16000000
CEN13	Chr13	16000001	18051248
61	Chr13	18051249	25160572
62	Chr13	25160573	27497541
63	Chr13	27497542	114354327
64	Chr14	16000000	16000000
CEN14	Chr14	16000001	18173523
65	Chr14	18173524	106883717
66	Chr15	17000000	17000000
CEN15	Chr15	17000001	19725254
67	Chr15	19725255	101981188
68	Chr16	10000	36311158
CEN16	Chr16	36311159	38280682
69	Chr16	38280683	90228344
70	Chr17	60000	14194597
71	Chr17	14194598	15567589
72	Chr17	15567590	22813679
CEN17	Chr17	22813680	26885980
73	Chr17	26885981	68413973
74	Chr17	68413974	70466398
75	Chr17	70466399	83247440
76	Chr18	10000	15460899
CEN18	Chr18	15460900	20861206
77	Chr18	20861207	80263284
78	Chr19	60000	24498980
CEN19	Chr19	24498981	27190874
79	Chr19	27190875	58607615
80	Chr20	60000	26436232
CEN20	Chr20	26436233	30038348
81	Chr20	30038349	64334166
82	Chr21	5010000	10864560
CEN21	Chr21	10864561	12915808
83	Chr21	12915809	46699982
84	Chr22	10510000	12954788
CEN22	Chr22	12954789	15054318
85	Chr22	15054319	50808467
86	ChrX	10000	58605579
CENX	ChrX	58605580	62412542
87	ChrX	62412543	156030894
88	ChrY	10000	10316944
CENY	ChrY	10316945	10544039
89	ChrY	10544040	57217414
---
chromosome	KT	telo1_len	telo2_len
Chr1a	1+,3+,CEN1+,4+,5+,6+,7+,7+	10000	10000
Chr1b	1+,2+,3+,CEN1+,4+,5+,6+,7+	10000	10000
Chr2a	8+,CEN2+,9+	10000	10000
Chr2b	8+,CEN2+,9+	10000	10000
Chr3a	10+,74+,11+,12+,13+,13-,14+,CEN3+,15+	10000	60000
Chr3b	10+,11+,12+,13+,14+,CEN3+,15+	10000	60000
Chr4a	16+,18+,CEN4+,19+	10000	10000
Chr4b	16+,17+,18+,CEN4+,19+	10000	10000
Chr5a	20+,CEN5+,21+,22+,22+,23+,24+,25+	10000	60000
Chr5b	20+,CEN5+,21+,22+,23+,42+,25+	10000	60000
Chr5c	20+,CEN5+,21+,22+,23+,24+,25+	10000	60000
Chr6a	26+,27-,27+,28+,CEN6+,29+	60000	60000
Chr6b	26+,27+,28+,CEN6+,29+	60000	60000
Chr7a	30+,31+,31+,32+,CEN7+,33+	10000	10000
Chr7b	30+,31+,32+,CEN7+,33+	10000	10000
Chr8a	34+,40+,36+,37+,37+,38+,CEN8+,39+,35+,41+,24+,43+	60000	60000
Chr8b	34+,35+,36+,37+,38+,CEN8+,39+,40+,41+,42+,43+	60000	60000
Chr9a	44+,CEN9+,45+	10000	60000
Chr9b	44+,CEN9+,45+	10000	60000
Chr10a	46-,46+,47+,48+,46+,47+,48+,49+,50+,51+,52+,CEN10+,53+	10000	10000
