0	1	0	2	H	[1]
1	1	248943333	2	T	[0]
2	2	22064	2	H	[3]
3	2	133813229	2	T	[2, 4, 6]
4	2	133835179.5	1	H	[3, 5]
5	2	142965968.5	1	T	[4, 6]
6	2	142971990	2	H	[3, 5, 7]
7	2	173287566	2	T	[8, 6]
8	2	173292840.0	1	H	[9, 7]
9	2	173386352.0	1	T	[8, 10, 12]
10	2	173386353.0	1	H	[9, 11]
11	2	179696637.75	1	T	[10, 12]
12	2	179705140.0	2	H	[9, 11, 13]
13	2	214225190.66666666	2	T	[12, 14, 15]
14	2	214225191.66666666	2	H	[16, 13, 15]
15	2	217977603.5	2	T	[16, 13, 14]
16	2	217977604.5	2	H	[17, 14, 15]
17	2	242175920.0	2	T	[16]
18	3	0	2	H	[19]
19	3	198230596	2	T	[18]
20	4	14575	2	H	[21]
21	4	49489157	2	T	[20, 22]
22	4	49489158.0	1	H	[21, 23]
23	4	190202564.0	1	T	[22]
24	5	0	2	H	[25]
25	5	181472714	2	T	[24]
26	6	0	2	H	[27]
27	6	170739897	2	T	[26]
28	7	0	2	H	[29]
29	7	159334984	2	T	[28]
30	8	0	2	H	[31]
31	8	145076125	2	T	[30]
32	9	19799	2	H	[33]
33	9	63486902	2	T	[32, 34]
34	9	63490126.0	3	H	[33, 35]
35	9	64134668.0	3	T	[34, 36]
36	9	64186126	2	H	[35, 37]
37	9	66250439	2	T	[36, 38]
38	9	66255741.0	3	H	[37, 39]
39	9	82995078.0	3	T	[40, 38]
40	9	83005946.0	3	H	[41, 39]
41	9	133042532.0	3	T	[40, 42]
42	9	133051194	2	H	[41, 43]
43	9	138326093	2	T	[42]
44	10	19074	2	H	[45]
45	10	39607821	2	T	[44, 46]
46	10	40723428.0	1	H	[45, 47]
47	10	133567588.0	1	T	[48, 46]
48	10	133571442	2	H	[49, 47]
49	10	133778994	2	T	[48]
50	11	62233	2	H	[51]
51	11	31676054	2	T	[50, 52, 54]
52	11	31681561.0	1	H	[51, 53]
53	11	32431737.0	1	T	[52, 54]
54	11	32444062.0	2	H	[51, 53, 55]
55	11	124708916.75	2	T	[56, 100, 54]
56	11	124708917.75	2	H	[57, 99, 55]
57	11	127009479.75	2	T	[56, 58, 102]
58	11	127009480.75	2	H	[57, 59, 101]
59	11	135068991.0	2	T	[58]
60	12	0.0	2	H	[61]
61	12	51811003.5	2	T	[74, 60, 62]
62	12	51811004.5	2	H	[75, 61, 63]
63	12	133263960.0	2	T	[62]
64	13	16010361.0	2	H	[65]
65	13	72790677.0	2	T	[64, 66]
66	13	72790678.0	2	H	[72, 65, 67]
67	13	72874886.0	2	T	[66, 68]
68	13	72877469.0	3	H	[67, 69]
69	13	80928405.0	3	T	[68, 70]
70	13	80939928.0	2	H	[69, 71]
71	13	81011878.0	2	T	[72, 70]
72	13	81011879.0	2	H	[73, 66, 71]
73	13	98991944.0	2	T	[72, 74, 76]
74	13	98991945.0	2	H	[73, 75, 61]
75	13	107264269.5	2	T	[74, 76, 62]
76	13	107264270.5	2	H	[73, 75, 77]
77	13	114350910.0	2	T	[76]
78	14	0	2	H	[79]
79	14	106873282	2	T	[78]
80	15	0.0	2	H	[81]
81	15	30766282.0	2	T	[80, 82]
82	15	30766283.0	2	H	[81, 83, 84]
83	15	31639515.0	2	T	[82, 84]
84	15	31639516.0	2	H	[82, 83, 85]
85	15	101976509.0	2	T	[84]
86	16	0.0	2	H	[87]
87	16	21500434.0	2	T	[88, 89, 86]
88	16	21500435.0	2	H	[89, 87]
89	16	22438802.0	2	T	[88, 90, 87]
90	16	22438803.0	2	H	[89, 91]
91	16	90224751.0	2	T	[90]
92	17	0	2	H	[93]
93	17	83246392	2	T	[92]
94	18	0	2	H	[95]
95	18	80256374	2	T	[94]
96	19	0	2	H	[97]
97	19	58605715	2	T	[96]
98	20	0.0	2	H	[99]
99	20	42464977.5	2	T	[56, 98, 100]
100	20	42464978.5	2	H	[99, 101, 55]
101	20	46564167.5	2	T	[58, 100, 102]
102	20	46564168.5	2	H	[57, 101, 103]
103	20	64333718.0	2	T	[102]
104	21	0	2	H	[105]
105	21	46697230	2	T	[104]
106	22	0	2	H	[107]
107	22	50805587	2	T	[106]
108	23	0	1	H	[109]
109	23	156025612	1	T	[108]
110	24	0	1	H	[111]
111	24	57212132	1	T	[110]
