0	1	19686	2	H	[1]
1	1	174250059	2	T	[0, 2, 4]
2	1	174251833.0	1	H	[1, 3]
3	1	183913155.0	1	T	[2, 4]
4	1	183913156.0	1	H	[1, 3, 5]
5	1	183983331.0	1	T	[4, 6]
6	1	183985094	2	H	[5, 7]
7	1	248942320	2	T	[6]
8	2	0	2	H	[9]
9	2	242181357	2	T	[8]
10	3	17438.0	2	H	[11]
11	3	101988932.5	2	T	[10, 12, 13]
12	3	102019483.0	3	H	[11, 12, 13]
13	3	105161596.0	3	T	[11, 12, 14]
14	3	105173063	2	H	[13, 15]
15	3	198217553	2	T	[14]
16	4	0	2	H	[17]
17	4	190202564	2	T	[16]
18	5	0.0	2	H	[19]
19	5	91750293.33333333	2	T	[18, 20, 21]
20	5	91750294.33333333	2	H	[19, 21, 22]
21	5	97635381.5	2	T	[19, 20, 22]
22	5	97635382.5	2	H	[20, 21, 23]
23	5	181472714.0	2	T	[22]
24	6	0.0	2	H	[25]
25	6	72402100.5	2	T	[24, 26, 70]
26	6	72402101.5	2	H	[25, 27, 69]
27	6	77168795.5	2	T	[72, 26, 28]
28	6	77168796.5	2	H	[27, 29, 71]
29	6	170739897.0	2	T	[28]
30	7	0	2	H	[31]
31	7	159334984	2	T	[30]
32	8	66488	2	H	[33]
33	8	91505450	2	T	[32, 34]
34	8	91509948.0	3	H	[33, 35, 38]
35	8	99127748.0	3	T	[34, 36]
36	8	99129016.0	2	H	[35, 37]
37	8	99216203.0	2	T	[36, 38]
38	8	99216204.0	2	H	[34, 37, 39]
39	8	136753953.0	2	T	[40, 38]
40	8	136753954.0	1	H	[41, 39]
41	8	144888115.0	1	T	[40, 42]
42	8	144889180	2	H	[41, 43]
43	8	145074239	2	T	[42]
44	9	0	2	H	[45]
45	9	138334464	2	T	[44]
46	10	0.0	2	H	[47]
47	10	46991592.0	2	T	[48, 49, 46]
48	10	46991593.0	2	H	[49, 47]
49	10	48060267.0	2	T	[48, 50, 47]
50	10	48060268.0	2	H	[49, 51]
51	10	133785266.0	2	T	[50]
52	11	0	2	H	[53]
53	11	135069565	2	T	[52]
54	12	19721	2	H	[55]
55	12	55689267	2	T	[56, 54]
56	12	55706941.0	3	H	[57, 55]
57	12	58131588.0	3	T	[56, 58]
58	12	58135566	2	H	[57, 59]
59	12	133258008	2	T	[58]
60	13	0	2	H	[61]
61	13	114352102	2	T	[60]
62	14	0.0	2	H	[63]
63	14	38305868.0	2	T	[64, 62]
64	14	38305869.0	2	H	[65, 101, 63]
65	14	40639811.0	2	T	[64, 66, 102]
66	14	40639812.0	2	H	[65, 67]
67	14	106873282.0	2	T	[66]
68	15	17052426.0	2	H	[69]
69	15	46931882.333333336	2	T	[26, 68, 70]
70	15	46931883.333333336	2	H	[25, 69, 71]
71	15	50696605.0	2	T	[72, 28, 70]
72	15	50696606.0	2	H	[73, 27, 71]
73	15	59264932.0	2	T	[72, 74]
74	15	59276749.5	3	H	[73, 75]
75	15	67609049.0	3	T	[74, 76]
76	15	67631679.0	2	H	[75, 77]
77	15	101971270.0	2	T	[76]
78	16	19375	2	H	[79]
79	16	82087259	2	T	[80, 78]
80	16	82097904.0	3	H	[81, 79]
81	16	84609571.0	3	T	[80, 82]
82	16	84616781	2	H	[81, 83]
83	16	90220072	2	T	[82]
84	17	0	2	H	[85]
85	17	83246392	2	T	[84]
86	18	0	2	H	[87]
87	18	80256374	2	T	[86]
88	19	0	2	H	[89]
89	19	58605715	2	T	[88]
90	20	0	2	H	[91]
91	20	64333718	2	T	[90]
92	21	0	2	H	[93]
93	21	46697230	2	T	[92]
94	22	10516334	2	H	[95]
95	22	19133377	2	T	[96, 94]
96	22	19135729.0	3	H	[97, 95]
97	22	20818831.0	3	T	[96, 98]
98	22	20819512	2	H	[97, 99]
99	22	50804577	2	T	[98]
100	23	0.0	2	H	[101]
101	23	100139867.25	2	T	[64, 100, 102]
102	23	100139868.25	2	H	[65, 101, 103]
103	23	156025612.0	2	T	[102]
104	24	0	0	H	[105]
105	24	57212132	0	T	[104]
