0	1	14454	2	H	[1]
1	1	147057351.0	2	T	[0, 2]
2	1	147057352.0	3	H	[1, 3]
3	1	148302015.0	3	T	[2, 4]
4	1	148302016	2	H	[3, 5]
5	1	248943332	2	T	[4]
6	2	15925	2	H	[7]
7	2	12905354.0	2	T	[8, 10, 6]
8	2	12905355.0	1	H	[9, 7]
9	2	14337630.0	1	T	[8, 10]
10	2	14337631	2	H	[9, 11, 7]
11	2	52097250.0	2	T	[10, 12]
12	2	52097251.0	3	H	[11, 13]
13	2	52835880.0	3	T	[12, 14]
14	2	52835881	2	H	[13, 15]
15	2	242181356	2	T	[14]
16	3	12920.0	2	H	[17]
17	3	50855069.25	2	T	[16, 18, 44]
18	3	50855070.25	2	H	[17, 19, 45]
19	3	55871523.0	2	T	[18, 20]
20	3	55886654.5	3	H	[19, 21, 22]
21	3	57585230.0	3	T	[20, 21, 22]
22	3	57594837.5	2	H	[20, 21, 23]
23	3	58401100.0	2	T	[24, 27, 22]
24	3	58401101.0	2	H	[25, 23]
25	3	58453602.0	2	T	[24, 26]
26	3	58453603.0	3	H	[25, 26, 27]
27	3	60264626.0	3	T	[26, 28, 23]
28	3	60266723.5	2	H	[27, 29]
29	3	88532599.0	2	T	[28, 30]
30	3	88532600.0	3	H	[29, 31]
31	3	89230241.0	3	T	[32, 30]
32	3	89230242	2	H	[33, 31]
33	3	198230595	2	T	[32]
34	4	0.0	2	H	[35]
35	4	175411676.0	2	T	[34, 36, 37]
36	4	175411677.0	2	H	[35, 37, 38]
37	4	176466225.0	2	T	[35, 36, 38]
38	4	176466226.0	2	H	[36, 37, 39]
39	4	190202564.0	2	T	[38]
40	5	0	2	H	[41]
41	5	181472714	2	T	[40]
42	6	0.0	2	H	[43]
43	6	139612418.0	2	T	[42, 44]
44	6	139612419.0	2	H	[17, 43, 45]
45	6	140916239.0	2	T	[18, 44, 46]
46	6	140916240.0	2	H	[45, 47]
47	6	170739897.0	2	T	[46]
48	7	0	2	H	[49]
49	7	159334984	2	T	[48]
50	8	61806	2	H	[51]
51	8	37169577.0	2	T	[50, 52]
52	8	37169578.0	3	H	[51, 53]
53	8	38449192.0	3	T	[52, 54]
54	8	38449193	2	H	[53, 55]
55	8	145076124	2	T	[54]
56	9	0	2	H	[57]
57	9	138334464	2	T	[56]
58	10	0	2	H	[59]
59	10	133785266	2	T	[58]
60	11	0.0	2	H	[61]
61	11	130312711.0	2	T	[60, 62, 63]
62	11	130312712.0	2	H	[64, 61, 63]
63	11	132145936.75	2	T	[64, 61, 62]
64	11	132145937.75	2	H	[65, 62, 63]
65	11	135069565.0	2	T	[64]
66	12	0	2	H	[67]
67	12	133263960	2	T	[66]
68	13	0	2	H	[69]
69	13	114352102	2	T	[68]
70	14	0	2	H	[71]
71	14	106873282	2	T	[70]
72	15	0.0	2	H	[73]
73	15	30766282.0	2	T	[72, 74]
74	15	30766283.0	2	H	[73, 75, 76]
75	15	31639515.0	2	T	[74, 76]
76	15	31639516.0	2	H	[74, 75, 77]
77	15	101976509.0	2	T	[76]
78	16	14135.0	2	H	[79]
79	16	58241754.0	2	T	[80, 78]
80	16	58241755.0	2	H	[81, 84, 79]
81	16	58334172.0	2	T	[80, 82]
82	16	58334173.0	3	H	[81, 83]
83	16	59355469.0	3	T	[82, 83, 84]
84	16	59366996.0	2	H	[80, 83, 85]
85	16	90224750.0	2	T	[84]
86	17	0	2	H	[87]
87	17	83246392	2	T	[86]
88	18	18869.0	2	H	[89]
89	18	31097442.5	2	T	[88, 90, 91]
90	18	31097443.5	2	H	[89, 91, 92]
91	18	31948791.25	2	T	[89, 90, 92]
92	18	31948792.25	2	H	[90, 91, 93]
93	18	56767451.0	2	T	[92, 94]
94	18	56767452.0	3	H	[93, 95]
95	18	58533687.0	3	T	[96, 94]
96	18	58533688	2	H	[97, 95]
97	18	80256373	2	T	[96]
98	19	0	2	H	[99]
99	19	58605715	2	T	[98]
100	20	0	2	H	[101]
101	20	64333718	2	T	[100]
102	21	5010515	2	H	[103]
103	21	27040076.0	2	T	[104, 102]
104	21	27040077.0	3	H	[105, 103]
105	21	27528221.0	3	T	[104, 105, 106]
106	21	27528222	2	H	[105, 107]
107	21	46697229	2	T	[106]
108	22	0	2	H	[109]
109	22	50805587	2	T	[108]
110	23	11555	2	H	[111]
111	23	146916099.0	2	T	[112, 110]
112	23	146916100.0	3	H	[113, 111]
113	23	148608907.0	3	T	[112, 114]
114	23	148608908	2	H	[113, 115]
115	23	156025611	2	T	[114]
116	24	0	0	H	[117]
117	24	57212132	0	T	[116]
