(0, 1, 2, 'S')
(1, 2, 0, 'R')
(2, 3, 3, 'S')
(3, 4, 0, 'R')
(4, 5, 2, 'S')
(6, 7, 2, 'S')
(7, 8, 0, 'R')
(8, 9, 1, 'S')
(9, 10, 0, 'R')
(10, 11, 2, 'S')
(11, 12, 0, 'R')
(12, 13, 3, 'S')
(13, 14, 0, 'R')
(14, 15, 2, 'S')
(17, 16, 2, 'S')
(17, 18, 0, 'R')
(18, 19, 2, 'S')
(19, 20, 0, 'R')
(20, 21, 3, 'S')
(21, 22, 0, 'R')
(22, 23, 2, 'S')
(23, 24, 0, 'R')
(24, 25, 3, 'S')
(25, 26, 0, 'R')
(26, 27, 2, 'S')
(27, 28, 0, 'R')
(28, 29, 3, 'S')
(29, 30, 0, 'R')
(30, 31, 2, 'S')
(33, 32, 2, 'S')
(33, 34, 0, 'R')
(35, 34, 2, 'S')
(35, 36, 0, 'R')
(36, 37, 2, 'S')
(38, 39, 2, 'S')
(41, 40, 2, 'S')
(41, 42, 0, 'R')
(43, 42, 2, 'S')
(43, 44, 0, 'R')
(44, 45, 2, 'S')
(46, 47, 2, 'S')
(48, 49, 2, 'S')
(49, 50, 0, 'R')
(50, 51, 3, 'S')
(51, 52, 0, 'R')
(52, 53, 2, 'S')
(54, 55, 2, 'S')
(56, 57, 2, 'S')
(59, 58, 2, 'S')
(59, 60, 0, 'R')
(61, 60, 2, 'S')
(61, 62, 0, 'R')
(62, 63, 2, 'S')
(64, 65, 2, 'S')
(66, 67, 2, 'S')
(68, 69, 2, 'S')
(71, 70, 2, 'S')
(71, 72, 0, 'R')
(73, 72, 2, 'S')
(73, 74, 0, 'R')
(74, 75, 2, 'S')
(77, 76, 2, 'S')
(77, 78, 0, 'R')
(78, 79, 2, 'S')
(79, 80, 0, 'R')
(80, 81, 3, 'S')
(81, 82, 0, 'R')
(82, 83, 2, 'S')
(84, 85, 2, 'S')
(87, 86, 2, 'S')
(87, 88, 0, 'R')
(89, 88, 2, 'S')
(89, 90, 0, 'R')
(90, 91, 2, 'S')
(91, 92, 0, 'R')
(92, 93, 3, 'S')
(93, 94, 0, 'R')
(94, 95, 2, 'S')
(96, 97, 2, 'S')
(98, 99, 2, 'S')
(100, 101, 2, 'S')
(101, 102, 0, 'R')
(102, 103, 3, 'S')
(103, 104, 0, 'R')
(104, 105, 2, 'S')
(106, 107, 2, 'S')
(108, 109, 2, 'S')
(109, 110, 0, 'R')
(110, 111, 3, 'S')
(111, 112, 0, 'R')
(112, 113, 2, 'S')
(114, 115, 0, 'S')
(2, 3, 0, 'SV')
(7, 10, 0, 'SV')
(12, 13, 0, 'SV')
(17, 42, 0, 'SV')
(18, 43, 0, 'SV')
(20, 22, 0, 'SV')
(21, 21, 0, 'SV')
(23, 25, 0, 'SV')
(24, 24, 0, 'SV')
(28, 29, 0, 'SV')
(33, 35, 0, 'SV')
(34, 36, 0, 'SV')
(50, 51, 0, 'SV')
(59, 61, 0, 'SV')
(60, 62, 0, 'SV')
(72, 74, 0, 'SV')
(78, 82, 0, 'SV')
(81, 81, 0, 'SV')
(87, 89, 0, 'SV')
(88, 90, 0, 'SV')
(92, 93, 0, 'SV')
(110, 111, 0, 'SV')
