0	1	14454	2	H	[1]
1	1	207385674.0	2	T	[0, 2, 4]
2	1	207385675.0	1	H	[1, 3]
3	1	211552235.0	1	T	[2, 4]
4	1	211552236	2	H	[1, 3, 5]
5	1	248943332	2	T	[4]
6	2	15925	2	H	[7]
7	2	94052822.0	2	T	[8, 6]
8	2	94052823.0	1	H	[9, 7]
9	2	187658781.0	1	T	[8, 10]
10	2	187663333.0	1	H	[9, 11]
11	2	188605824.0	1	T	[10, 12]
12	2	188608772.0	1	H	[11, 13]
13	2	241869133.0	1	T	[12, 14]
14	2	241869134	2	H	[13, 15]
15	2	242181356	2	T	[14]
16	3	0.0	2	H	[17]
17	3	29280413.0	2	T	[16, 18, 19]
18	3	29280414.0	2	H	[17, 19, 20]
19	3	32379198.0	2	T	[17, 18, 20]
20	3	32379199.0	2	H	[18, 19, 21]
21	3	198230596.0	2	T	[20]
22	4	0	2	H	[23]
23	4	190202564	2	T	[22]
24	5	19315	2	H	[25]
25	5	25410911.0	2	T	[24, 26, 28]
26	5	25410912.0	1	H	[25, 27]
27	5	32718732.0	1	T	[26, 28]
28	5	32730622.0	2	H	[25, 27, 29]
29	5	181472713.0	2	T	[28]
30	6	76217.0	2	H	[31]
31	6	163785221.0	2	T	[32, 37, 30]
32	6	163785222.0	2	H	[33, 31]
33	6	163876868.0	2	T	[32, 34]
34	6	163876869.0	3	H	[33, 34, 35]
35	6	170070788.0	3	T	[34, 36]
36	6	170070789	2	H	[35, 37]
37	6	170739896	2	T	[36, 31]
38	7	0	2	H	[39]
39	7	159334984	2	T	[38]
40	8	61806.0	2	H	[41]
41	8	128287039.0	2	T	[40, 42]
42	8	128287040.0	2	H	[41, 43, 45]
43	8	128351261.0	2	T	[42, 44]
44	8	128351262.0	3	H	[43, 45]
45	8	137208297.0	3	T	[42, 44, 46]
46	8	137211812.0	2	H	[45, 47]
47	8	145076124.0	2	T	[46]
48	9	0	2	H	[49]
49	9	138334464	2	T	[48]
50	10	0.0	2	H	[51]
51	10	46991592.0	2	T	[50, 52, 53]
52	10	46991593.0	2	H	[51, 53]
53	10	48060267.0	2	T	[51, 52, 54]
54	10	48060268.0	2	H	[53, 55]
55	10	133785266.0	2	T	[54]
56	11	0.0	2	H	[57]
57	11	116012929.0	2	T	[56, 58, 59]
58	11	116012930.0	2	H	[57, 59, 60]
59	11	120316431.5	2	T	[57, 58, 60]
60	11	120316432.5	2	H	[58, 59, 61]
61	11	135069565.0	2	T	[60]
62	12	0	2	H	[63]
63	12	133263960	2	T	[62]
64	13	0.0	2	H	[65]
65	13	105337628.0	2	T	[64, 66, 67]
66	13	105337629.0	2	H	[65, 67]
67	13	114352102.0	2	T	[65, 66]
68	14	0	2	H	[69]
69	14	106873282	2	T	[68]
70	15	17050954.0	2	H	[71]
71	15	30767336.5	2	T	[72, 73, 70]
72	15	30767337.5	2	H	[73, 74, 71]
73	15	31638353.5	2	T	[72, 74, 71]
74	15	31638354.5	2	H	[72, 73, 75]
75	15	35531083.0	2	T	[74, 76, 78]
76	15	35542079.0	1	H	[75, 77]
77	15	43266426.0	1	T	[76, 78]
78	15	43266427	2	H	[75, 77, 79]
79	15	98842473.0	2	T	[80, 82, 78]
80	15	98842474.0	3	H	[81, 79]
81	15	101744858.0	3	T	[80, 82]
82	15	101744859	2	H	[81, 83, 79]
83	15	101976508	2	T	[82]
84	16	0.0	2	H	[85]
85	16	21500434.0	2	T	[84, 86, 87]
86	16	21500435.0	2	H	[85, 87]
87	16	22438802.0	2	T	[88, 85, 86]
88	16	22438803.0	2	H	[89, 87]
89	16	90224751.0	2	T	[88]
90	17	0	2	H	[91]
91	17	83246392	2	T	[90]
92	18	0	2	H	[93]
93	18	80256374	2	T	[92]
94	19	0	2	H	[95]
95	19	58605715	2	T	[94]
96	20	0	2	H	[97]
97	20	64333718	2	T	[96]
98	21	0	2	H	[99]
99	21	46697230	2	T	[98]
100	22	0	2	H	[101]
101	22	50805587	2	T	[100]
102	23	0	2	H	[103]
103	23	156025612	2	T	[102]
104	24	0	0	H	[105]
105	24	57212132	0	T	[104]
