#h	SmapEntryID	QryContigID	RefcontigID1	RefcontigID2	QryStartPos	QryEndPos	RefStartPos	RefEndPos	Confidence	Type	XmapID1	XmapID2	LinkID	QryStartIdx	QryEndIdx	RefStartIdx	RefEndIdx	Zygosity	Genotype	GenotypeGroup	RawConfidence	RawConfidenceLeft	RawConfidenceRight	RawConfidenceCenter	SVsize	SVfreq	Orientation	VAF
357	1370	2	2	-3790920.9	4407860.9	105398183.0	109487441.0	-1.0	duplication_split	56	57	-1	0	114	20352	21143	unknown	-1	-1	-1.0	66.48	69.74	-1.0	4089258.0	0.265	NA	0.34
652	1341	3	3	-2795610.6	3402291.4	38644256.0	41726169.0	-1.0	duplication_split	71	73	-1	0	112	8061	8660	unknown	-1	-1	-1.0	70.82	74.74	-1.0	3081913.0	0.096	NA	0.15
653	1342	3	3	-2795610.6	3402642.2	38644256.0	41726169.0	-1.0	duplication_split	72	74	-1	0	112	8061	8660	unknown	-1	-1	-1.0	70.82	74.71	-1.0	3081913.0	0.114	NA	0.15
657	1550	3	3	61386.7	598653.4	77987019.0	78244732.0	-1.0	duplication_inverted	77	78	-1	9	142	15904	15972	unknown	-1	-1	-1.0	82.18	97.62	-1.0	257713.0	0.261	NA	0.15
1503	31	6	6	107641954.1	107654460.5	168399781.0	170614424.0	1.0	inversion	108	116	1504	22622	22623	34933	35312	heterozygous	1	-1	-1.0	28228.15	27.54	-1.0	125473.0	0.158	NA	0.18
1557	920	6	6	731459.7	1189045.7	168416903.0	168635014.0	-1.0	duplication_inverted	112	113	-1	132	199	34934	34967	unknown	-1	-1	-1.0	46.23	214.09	-1.0	218111.0	0.149	NA	0.2
1713	1010	7	7	515224.6	997381.5	103775830.0	104008677.0	-1.0	duplication_inverted	141	142	-1	107	201	19695	19742	unknown	-1	-1	-1.0	62.36	183.01	-1.0	232847.0	0.285	NA	0.18
2040	1261	9	9	-2518351.0	3475282.5	38792298.0	41773932.0	-1.0	duplication_split	159	172	-1	0	152	8476	9018	unknown	-1	-1	-1.0	82.58	112.99	-1.0	2981634.0	0.141	NA	0.23
2138	301	10	10	17821433.2	17821433.2	20924352.0	20927486.0	1.0	inversion	205	209	2139	3631	3631	4099	4100	heterozygous	1	-1	-1.0	5132.16	683.55	-1.0	2615395.0	0.157	NA	0.92
2154	302	10	10	17748192.0	17748192.0	20924352.0	20927486.0	1.0	inversion	206	210	2155	3614	3614	4099	4100	heterozygous	1	-1	-1.0	5109.94	686.57	-1.0	2615395.0	0.114	NA	0.92
2158	301	10	10	15205174.3	15208043.7	23542165.0	23542165.0	1.0	inversion	209	213	2159	3084	3085	4663	4663	heterozygous	1	-1	-1.0	683.55	3925.06	-1.0	2614679.0	0.37	NA	0.92
2163	302	10	10	15131660.0	15134529.2	23542165.0	23542165.0	1.0	inversion	210	212	2164	3067	3068	4663	4663	heterozygous	1	-1	-1.0	686.57	3901.01	-1.0	2614679.0	0.385	NA	0.92
2849	630	14	14	8604.7	509186.0	101352199.0	101599019.0	-1.0	duplication_inverted	257	258	-1	1	72	17214	17249	unknown	-1	-1	-1.0	46.97	1034.93	-1.0	246820.0	0.305	NA	0.66
2861	1702	15	15	306008.3	306008.3	30945885.0	31639515.0	0.88	inversion	268	269	2862	56	56	2014	2117	heterozygous	1	-1	-1.0	70.51	75.04	-1.0	179603.0	0.133	NA	0.11
2982	1722	16	16	201367.8	201367.8	21500434.0	22240599.0	0.87	inversion	284	286	2983	34	34	3551	3683	heterozygous	1	-1	-1.0	73.77	67.07	-1.0	198203.0	0.067	NA	0.06
3063	1422	17	17	-1081413.1	1648120.1	14209213.0	15565794.0	-1.0	duplication_split	312	314	-1	0	101	2237	2507	unknown	-1	-1	-1.0	62.61	73.48	-1.0	1356581.0	0.119	NA	0.13
3064	1421	17	17	-1059097.6	1670517.3	14209213.0	15565794.0	-1.0	duplication_split	313	315	-1	0	101	2237	2507	unknown	-1	-1	-1.0	70.57	64.1	-1.0	1356581.0	0.077	NA	0.1
3337	622	20	20	5690523.7	5697981.9	16461027.0	20647796.0	0.98	inversion	339	348	3338	1030	1031	3373	4169	heterozygous	1	780	-1.0	48.05	1353.33	-1.0	207053.0	0.11	NA	0.24
3339	621	20	20	5691725.7	5699183.9	16555447.5	20647796.0	0.95	inversion	340	347	3340	1028	1029	3397	4169	heterozygous	2	780	-1.0	77.27	1352.79	-1.0	301473.5	0.229	NA	0.24
3342	661	20	20	27999.2	499227.6	20411990.0	20646346.0	-1.0	duplication_inverted	341	345	-1	5	126	4107	4168	unknown	-1	-1	-1.0	1067.33	74.36	-1.0	234356.0	0.203	NA	0.25
3343	662	20	20	27999.2	499227.6	20411990.0	20646346.0	-1.0	duplication_inverted	342	346	-1	5	126	4107	4168	unknown	-1	-1	-1.0	1064.22	74.36	-1.0	234356.0	0.161	NA	0.21
