(1, 0, 2, 'S')
(1, 2, 0, 'R')
(2, 3, 2, 'S')
(4, 5, 2, 'S')
(5, 6, 0, 'R')
(7, 6, 1, 'S')
(7, 8, 0, 'R')
(8, 9, 1, 'S')
(9, 10, 0, 'R')
(10, 11, 2, 'S')
(12, 13, 2, 'S')
(13, 14, 0, 'R')
(14, 15, 1, 'S')
(15, 16, 0, 'R')
(16, 17, 1, 'S')
(17, 18, 0, 'R')
(18, 19, 1, 'S')
(21, 20, 2, 'S')
(21, 22, 0, 'R')
(22, 23, 2, 'S')
(23, 24, 0, 'R')
(24, 25, 3, 'S')
(25, 26, 0, 'R')
(27, 26, 2, 'S')
(27, 28, 0, 'R')
(28, 29, 2, 'S')
(31, 30, 2, 'S')
(31, 32, 0, 'R')
(32, 33, 2, 'S')
(33, 34, 0, 'R')
(35, 34, 1, 'S')
(35, 36, 0, 'R')
(36, 37, 1, 'S')
(37, 38, 0, 'R')
(38, 39, 2, 'S')
(39, 40, 0, 'R')
(40, 41, 3, 'S')
(41, 42, 0, 'R')
(42, 43, 2, 'S')
(44, 45, 2, 'S')
(47, 46, 2, 'S')
(47, 48, 0, 'R')
(49, 48, 2, 'S')
(49, 50, 0, 'R')
(51, 50, 2, 'S')
(51, 52, 0, 'R')
(53, 52, 2, 'S')
(53, 54, 0, 'R')
(54, 55, 2, 'S')
(56, 57, 2, 'S')
(58, 59, 2, 'S')
(61, 60, 2, 'S')
(61, 62, 0, 'R')
(63, 62, 2, 'S')
(63, 64, 0, 'R')
(65, 64, 2, 'S')
(65, 66, 0, 'R')
(67, 66, 2, 'S')
(67, 68, 0, 'R')
(68, 69, 2, 'S')
(70, 71, 3, 'S')
(71, 72, 0, 'R')
(72, 73, 3, 'S')
(73, 74, 0, 'R')
(74, 75, 2, 'S')
(76, 77, 2, 'S')
(78, 79, 2, 'S')
(80, 81, 2, 'S')
(83, 82, 2, 'S')
(83, 84, 0, 'R')
(85, 84, 2, 'S')
(85, 86, 0, 'R')
(86, 87, 2, 'S')
(89, 88, 2, 'S')
(89, 90, 0, 'R')
(91, 90, 2, 'S')
(91, 92, 0, 'R')
(92, 93, 2, 'S')
(94, 95, 3, 'S')
(95, 96, 0, 'R')
(96, 97, 2, 'S')
(97, 98, 0, 'R')
(98, 99, 3, 'S')
(99, 100, 0, 'R')
(100, 101, 2, 'S')
(101, 102, 0, 'R')
(102, 103, 3, 'S')
(103, 104, 0, 'R')
(104, 105, 3, 'S')
(105, 106, 0, 'R')
(106, 107, 2, 'S')
(108, 109, 2, 'S')
(110, 111, 2, 'S')
(112, 113, 2, 'S')
(115, 114, 2, 'S')
(115, 116, 0, 'R')
(117, 116, 2, 'S')
(117, 118, 0, 'R')
(118, 119, 2, 'S')
(120, 121, 2, 'S')
(121, 122, 0, 'R')
(122, 123, 1, 'S')
(123, 124, 0, 'R')
(124, 125, 2, 'S')
(126, 127, 2, 'S')
(128, 129, 0, 'S')
(1, 116, 0, 'SV')
(2, 117, 0, 'SV')
(5, 8, 0, 'SV')
(21, 27, 0, 'SV')
(24, 24, 0, 'SV')
(31, 48, 0, 'SV')
(32, 49, 0, 'SV')
(33, 36, 0, 'SV')
(40, 41, 0, 'SV')
(47, 50, 0, 'SV')
(51, 54, 0, 'SV')
(61, 63, 0, 'SV')
(65, 67, 0, 'SV')
(62, 64, 0, 'SV')
(66, 68, 0, 'SV')
(84, 86, 0, 'SV')
(89, 92, 0, 'SV')
(115, 118, 0, 'SV')
(121, 124, 0, 'SV')
