(1, 0, 2, 'S')
(1, 2, 0, 'R')
(3, 2, 2, 'S')
(3, 4, 0, 'R')
(5, 4, 2, 'S')
(5, 6, 0, 'R')
(6, 7, 2, 'S')
(9, 8, 2, 'S')
(9, 10, 0, 'R')
(11, 10, 2, 'S')
(11, 12, 0, 'R')
(12, 13, 2, 'S')
(13, 14, 0, 'R')
(15, 14, 3, 'S')
(15, 16, 0, 'R')
(16, 17, 3, 'S')
(19, 18, 2, 'S')
(19, 20, 0, 'R')
(21, 20, 2, 'S')
(21, 22, 0, 'R')
(23, 22, 2, 'S')
(23, 24, 0, 'R')
(24, 25, 2, 'S')
(25, 26, 0, 'R')
(26, 27, 3, 'S')
(28, 29, 2, 'S')
(29, 30, 0, 'R')
(31, 30, 3, 'S')
(31, 32, 0, 'R')
(32, 33, 3, 'S')
(33, 34, 0, 'R')
(35, 34, 2, 'S')
(35, 36, 0, 'R')
(36, 37, 2, 'S')
(37, 38, 0, 'R')
(38, 39, 3, 'S')
(39, 40, 0, 'R')
(41, 40, 2, 'S')
(41, 42, 0, 'R')
(43, 42, 2, 'S')
(43, 44, 0, 'R')
(44, 45, 2, 'S')
(46, 47, 2, 'S')
(47, 48, 0, 'R')
(48, 49, 1, 'S')
(49, 50, 0, 'R')
(50, 51, 2, 'S')
(51, 52, 0, 'R')
(52, 53, 1, 'S')
(53, 54, 0, 'R')
(54, 55, 1, 'S')
(55, 56, 0, 'R')
(56, 57, 2, 'S')
(59, 58, 2, 'S')
(59, 60, 0, 'R')
(61, 60, 2, 'S')
(61, 62, 0, 'R')
(62, 63, 2, 'S')
(65, 64, 2, 'S')
(65, 66, 0, 'R')
(66, 67, 2, 'S')
(67, 68, 0, 'R')
(68, 69, 3, 'S')
(69, 70, 0, 'R')
(71, 70, 2, 'S')
(71, 72, 0, 'R')
(72, 73, 2, 'S')
(74, 75, 2, 'S')
(76, 77, 2, 'S')
(77, 78, 0, 'R')
(78, 79, 3, 'S')
(79, 80, 0, 'R')
(81, 80, 2, 'S')
(81, 82, 0, 'R')
(82, 83, 2, 'S')
(83, 84, 0, 'R')
(84, 85, 3, 'S')
(85, 86, 0, 'R')
(87, 86, 2, 'S')
(87, 88, 0, 'R')
(89, 88, 2, 'S')
(89, 90, 0, 'R')
(91, 90, 2, 'S')
(91, 92, 0, 'R')
(93, 92, 2, 'S')
(93, 94, 0, 'R')
(95, 94, 2, 'S')
(95, 96, 0, 'R')
(96, 97, 2, 'S')
(98, 99, 2, 'S')
(100, 101, 2, 'S')
(102, 103, 2, 'S')
(104, 105, 2, 'S')
(106, 107, 2, 'S')
(108, 109, 2, 'S')
(110, 111, 2, 'S')
(111, 112, 0, 'R')
(113, 112, 1, 'S')
(113, 114, 0, 'R')
(114, 115, 1, 'S')
(115, 116, 0, 'R')
(116, 117, 2, 'S')
(118, 119, 2, 'S')
(120, 121, 2, 'S')
(122, 123, 2, 'S')
(124, 125, 2, 'S')
(125, 126, 0, 'R')
(126, 127, 3, 'S')
(127, 128, 0, 'R')
(128, 129, 2, 'S')
(130, 131, 2, 'S')
(132, 133, 2, 'S')
(134, 135, 2, 'S')
(136, 137, 0, 'S')
(1, 4, 0, 'SV')
(2, 5, 0, 'SV')
(3, 6, 0, 'SV')
(9, 11, 0, 'SV')
(17, 17, 0, 'SV')
(14, 15, 0, 'SV')
(19, 22, 0, 'SV')
(20, 43, 0, 'SV')
(21, 44, 0, 'SV')
(23, 27, 0, 'SV')
(26, 26, 0, 'SV')
(31, 94, 0, 'SV')
(32, 95, 0, 'SV')
(33, 30, 0, 'SV')
(36, 42, 0, 'SV')
(39, 39, 0, 'SV')
(59, 61, 0, 'SV')
(60, 62, 0, 'SV')
(66, 71, 0, 'SV')
(76, 76, 0, 'SV')
(82, 88, 0, 'SV')
(85, 85, 0, 'SV')
(89, 92, 0, 'SV')
(111, 114, 0, 'SV')
(126, 127, 0, 'SV')
