0	1	0	2	H	[1]
1	1	248943333	2	T	[0]
2	2	15925.0	2	H	[3]
3	2	24195157.0	2	T	[32, 2, 4]
4	2	24195158.0	2	H	[3, 5, 31]
5	2	28111897.5	2	T	[34, 4, 6]
6	2	28111898.5	2	H	[33, 5, 7]
7	2	32132122.75	2	T	[8, 10, 6]
8	2	32132123.75	2	H	[9, 53, 7]
9	2	36675514.25	2	T	[8, 10, 54]
10	2	36675515.25	2	H	[9, 11, 7]
11	2	160224559.0	2	T	[10, 12, 15]
12	2	160224560.0	2	H	[11, 13]
13	2	160314259.0	2	T	[12, 14]
14	2	160314260.0	3	H	[13, 14, 15]
15	2	164424615.0	3	T	[16, 11, 14]
16	2	164427138.0	2	H	[17, 15]
17	2	168865806.5	2	T	[16, 18]
18	2	168869481.0	3	H	[17, 19, 23]
19	2	171280162.0	3	T	[18, 20, 58]
20	2	171280163.0	3	H	[57, 19, 21]
21	2	175561065.0	3	T	[20, 22]
22	2	175561066.0	2	H	[21, 23]
23	2	175637755.0	2	T	[24, 18, 22]
24	2	175637756.0	2	H	[25, 23]
25	2	180861029.0	2	T	[24, 26, 60]
26	2	180861030.0	2	H	[25, 27, 59]
27	2	181051616.0	2	T	[108, 26, 28]
28	2	181051617.0	2	H	[107, 27, 29]
29	2	186802388.5	2	T	[110, 28, 30]
30	2	186802389.5	2	H	[109, 29, 31]
31	2	187331704.5	2	T	[32, 4, 30]
32	2	187331705.5	2	H	[33, 3, 31]
33	2	193132241.25	2	T	[32, 34, 6]
34	2	193132242.25	2	H	[33, 35, 5]
35	2	207352189.0	2	T	[34, 36, 39]
36	2	207352190.0	2	H	[35, 37]
37	2	207425734.0	2	T	[36, 38]
38	2	207425735.0	3	H	[37, 38, 39]
39	2	212252125.0	3	T	[40, 35, 38]
40	2	212271432.5	2	H	[41, 39]
41	2	242181356.0	2	T	[40]
42	3	12920	2	H	[43]
43	3	63956939.0	2	T	[42, 44]
44	3	63956940.0	3	H	[43, 45]
45	3	65089720.0	3	T	[44, 46]
46	3	65089721	2	H	[45, 47]
47	3	198230595	2	T	[46]
48	4	0.0	2	H	[49]
49	4	60297381.0	2	T	[48, 50, 52]
50	4	60297382.0	2	H	[49, 51]
51	4	65611037.0	2	T	[50, 52]
52	4	65611038.0	2	H	[49, 51, 53]
53	4	101745254.0	2	T	[8, 52, 54]
54	4	101745255.0	2	H	[9, 53, 55]
55	4	190202564.0	2	T	[54]
56	5	0.0	2	H	[57]
57	5	141708037.0	2	T	[56, 58, 20]
58	5	141708038.0	2	H	[19, 57, 59]
59	5	145593952.5	2	T	[58, 26, 60]
60	5	145593953.5	2	H	[25, 59, 61]
61	5	181472714.0	2	T	[60]
62	6	76217.0	2	H	[63]
63	6	67564231.0	2	T	[64, 65, 62]
64	6	67564232.0	2	H	[65, 66, 63]
65	6	71790937.5	2	T	[64, 66, 63]
66	6	71790938.5	2	H	[64, 65, 67]
67	6	125742480.5	2	T	[66, 68]
68	6	125754834.0	3	H	[74, 67, 69]
69	6	132568487.0	3	T	[68, 70]
70	6	132587517.0	4	H	[69, 71]
71	6	135425964.0	4	T	[72, 70, 71]
72	6	135425965.0	2	H	[73, 71]
73	6	135491218.0	2	T	[72, 74]
74	6	135491219.0	2	H	[73, 75, 68]
75	6	170739896.0	2	T	[74]
76	7	0	2	H	[77]
77	7	159334984	2	T	[76]
78	8	61806	2	H	[79]
79	8	100009037.0	2	T	[80, 78]
80	8	100011966.5	3	H	[81, 84, 79]
81	8	103780961.0	3	T	[80, 81, 82]
82	8	103780962.0	2	H	[81, 83]
83	8	103831826.0	2	T	[82, 84]
84	8	103831827.0	2	H	[80, 83, 85]
85	8	145076124.0	2	T	[84]
86	9	0	2	H	[87]
87	9	138334464	2	T	[86]
88	10	0.0	2	H	[89]
89	10	46991592.0	2	T	[88, 90]
90	10	46991593.0	2	H	[89, 91, 92]
91	10	48060267.0	2	T	[90, 92]
92	10	48060268.0	2	H	[90, 91, 93]
93	10	133785266.0	2	T	[92]
94	11	0	2	H	[95]
95	11	135069565	2	T	[94]
96	12	14569.0	2	H	[97]
97	12	66616927.75	2	T	[96, 98, 99]
98	12	66616928.75	2	H	[97, 99, 100]
99	12	69245504.0	2	T	[97, 98, 100]
100	12	69245505.0	2	H	[98, 99, 101]
101	12	124294637.0	2	T	[100, 102]
102	12	124294638.0	3	H	[101, 103]
103	12	133263960.0	3	T	[102]
104	13	0	2	H	[105]
105	13	114352102	2	T	[104]
106	14	0.0	2	H	[107]
107	14	84105640.5	2	T	[106, 108, 28]
108	14	84105641.5	2	H	[27, 107, 109]
109	14	93391381.5	2	T	[108, 110, 30]
110	14	93391382.5	2	H	[29, 109, 111]
111	14	106873282.0	2	T	[110]
112	15	0	2	H	[113]
113	15	101976509	2	T	[112]
114	16	0	2	H	[115]
115	16	90224751	2	T	[114]
116	17	66654	2	H	[117]
117	17	30766001.0	2	T	[120, 116, 118]
118	17	30766002.0	1	H	[117, 119]
119	17	31922327.0	1	T	[120, 118]
120	17	31922328	2	H	[121, 117, 119]
121	17	83246391	2	T	[120]
122	18	0	2	H	[123]
123	18	80256374	2	T	[122]
124	19	0	2	H	[125]
125	19	58605715	2	T	[124]
126	20	0	2	H	[127]
127	20	64333718	2	T	[126]
128	21	0	2	H	[129]
129	21	46697230	2	T	[128]
130	22	0	2	H	[131]
131	22	50805587	2	T	[130]
132	23	0	1	H	[133]
133	23	156025612	1	T	[132]
134	24	0	1	H	[135]
135	24	57212132	1	T	[134]
