Chr1	10000	60089	50090
Chr1	60089	110178	50090
Chr1	110178	160267	50090
Chr1	160267	210356	50090
Chr1	210356	260445	50090
Chr1	260445	310534	50090
Chr1	310534	360623	50090
Chr1	360623	410712	50090
Chr1	410712	460801	50090
Chr1	460801	510890	50090
Chr1	510890	560979	50090
Chr1	560979	611068	50090
Chr1	611068	661157	50090
Chr1	661157	711246	50090
Chr1	711246	761335	50090
Chr1	761335	811424	50090
Chr1	811424	861513	50090
Chr1	861513	911602	50090
Chr1	911602	961691	50090
Chr1	961691	1011780	50090
Chr1	1011780	1061869	50090
Chr1	1061869	1111958	50090
Chr1	1111958	1162047	50090
Chr1	1162047	1212136	50090
Chr1	1212136	1262225	50090
Chr1	1262225	1312314	50090
Chr1	1312314	1362403	50090
Chr1	1362403	1412492	50090
Chr1	1412492	1462581	50090
Chr1	1462581	1512670	50090
Chr1	1512670	1562759	50090
Chr1	1562759	1612848	50090
Chr1	1612848	1662937	50090
Chr1	1662937	1713026	50090
Chr1	1713026	1763115	50090
Chr1	1763115	1813204	50090
Chr1	1813204	1863293	50090
Chr1	1863293	1913382	50090
Chr1	1913382	1963471	50090
Chr1	1963471	2013560	50090
Chr1	2013560	2063649	50090
Chr1	2063649	2113738	50090
Chr1	2113738	2163827	50090
Chr1	2163827	2213916	50090
Chr1	2213916	2264005	50090
Chr1	2264005	2314094	50090
Chr1	2314094	2364183	50090
Chr1	2364183	2414272	50090
Chr1	2414272	2464361	50090
Chr1	2464361	2514450	50090
Chr1	2514450	2564539	50090
Chr1	2564539	2614628	50090
Chr1	2614628	2664717	50090
Chr1	2664717	2714806	50090
Chr1	2714806	2764895	50090
Chr1	2764895	2814984	50090
Chr1	2814984	2865073	50090
Chr1	2865073	2915162	50090
Chr1	2915162	2965251	50090
Chr1	2965251	3015340	50090
Chr1	3015340	3065429	50090
Chr1	3065429	3115518	50090
Chr1	3115518	3165607	50090
Chr1	3165607	3215696	50090
Chr1	3215696	3265785	50090
Chr1	3265785	3315874	50090
Chr1	3315874	3365963	50090
Chr1	3365963	3416052	50090
Chr1	3416052	3466141	50090
Chr1	3466141	3516230	50090
Chr1	3516230	3566319	50090
Chr1	3566319	3616408	50090
Chr1	3616408	3666497	50090
Chr1	3666497	3716586	50090
Chr1	3716586	3766675	50090
Chr1	3766675	3816764	50090
Chr1	3816764	3866853	50090
Chr1	3866853	3916942	50090
Chr1	3916942	3967031	50090
Chr1	3967031	4017120	50090
Chr1	4017120	4067209	50090
Chr1	4067209	4117298	50090
Chr1	4117298	4167387	50090
Chr1	4167387	4217476	50090
Chr1	4217476	4267565	50090
Chr1	4267565	4317654	50090
Chr1	4317654	4367743	50090
Chr1	4367743	4417832	50090
Chr1	4417832	4467921	50090
Chr1	4467921	4518010	50090
Chr1	4518010	4568099	50090
Chr1	4568099	4618188	50090
Chr1	4618188	4668277	50090
Chr1	4668277	4718366	50090
Chr1	4718366	4768455	50090
Chr1	4768455	4818544	50090
Chr1	4818544	4868633	50090
Chr1	4868633	4918722	50090
Chr1	4918722	4968811	50090
Chr1	4968811	5018900	50090
Chr1	5018900	5068989	50090
Chr1	5068989	5119078	50090
Chr1	5119078	5169167	50090
Chr1	5169167	5219256	50090
Chr1	5219256	5269345	50090
Chr1	5269345	5319434	50090
Chr1	5319434	5369523	50090
Chr1	5369523	5419612	50090
Chr1	5419612	5469701	50090
Chr1	5469701	5519790	50090
Chr1	5519790	5569879	50090
Chr1	5569879	5619968	50090
Chr1	5619968	5670057	50090
Chr1	5670057	5720146	50090
Chr1	5720146	5770235	50090
Chr1	5770235	5820324	50090
Chr1	5820324	5870413	50090
Chr1	5870413	5920502	50090
Chr1	5920502	5970591	50090
Chr1	5970591	6020680	50090
Chr1	6020680	6070769	50090
Chr1	6070769	6120858	50090
Chr1	6120858	6170947	50090
Chr1	6170947	6221036	50090
Chr1	6221036	6271125	50090
Chr1	6271125	6321214	50090
Chr1	6321214	6371303	50090
Chr1	6371303	6421392	50090
Chr1	6421392	6471481	50090
Chr1	6471481	6521570	50090
Chr1	6521570	6571659	50090
Chr1	6571659	6621748	50090
Chr1	6621748	6671837	50090
Chr1	6671837	6721926	50090
Chr1	6721926	6772015	50090
Chr1	6772015	6822104	50090
Chr1	6822104	6872193	50090
Chr1	6872193	6922282	50090
Chr1	6922282	6972371	50090
Chr1	6972371	7022460	50090
Chr1	7022460	7072549	50090
Chr1	7072549	7122638	50090
Chr1	7122638	7172727	50090
Chr1	7172727	7222816	50090
Chr1	7222816	7272905	50090
Chr1	7272905	7322994	50090
Chr1	7322994	7373083	50090
Chr1	7373083	7423172	50090
Chr1	7423172	7473261	50090
Chr1	7473261	7523350	50090
Chr1	7523350	7573439	50090
Chr1	7573439	7623528	50090
Chr1	7623528	7673617	50090
Chr1	7673617	7723706	50090
Chr1	7723706	7773795	50090
Chr1	7773795	7823884	50090
Chr1	7823884	7873973	50090
Chr1	7873973	7924062	50090
Chr1	7924062	7974151	50090
Chr1	7974151	8024240	50090
Chr1	8024240	8074329	50090
Chr1	8074329	8124418	50090
Chr1	8124418	8174507	50090
Chr1	8174507	8224596	50090
Chr1	8224596	8274685	50090
Chr1	8274685	8324774	50090
Chr1	8324774	8374863	50090
Chr1	8374863	8424952	50090
Chr1	8424952	8475041	50090
Chr1	8475041	8525130	50090
Chr1	8525130	8575219	50090
Chr1	8575219	8625308	50090
Chr1	8625308	8675397	50090
Chr1	8675397	8725486	50090
Chr1	8725486	8775575	50090
Chr1	8775575	8825664	50090
Chr1	8825664	8875753	50090
Chr1	8875753	8925842	50090
Chr1	8925842	8975931	50090
Chr1	8975931	9026020	50090
Chr1	9026020	9076109	50090
Chr1	9076109	9126198	50090
Chr1	9126198	9176287	50090
Chr1	9176287	9226376	50090
Chr1	9226376	9276465	50090
Chr1	9276465	9326554	50090
Chr1	9326554	9376643	50090
Chr1	9376643	9426732	50090
Chr1	9426732	9476821	50090
Chr1	9476821	9526910	50090
Chr1	9526910	9576999	50090
Chr1	9576999	9627088	50090
Chr1	9627088	9677177	50090
Chr1	9677177	9727266	50090
Chr1	9727266	9777355	50090
Chr1	9777355	9827444	50090
Chr1	9827444	9877533	50090
Chr1	9877533	9927622	50090
Chr1	9927622	9977711	50090
Chr1	9977711	10027800	50090
Chr1	10027800	10077889	50090
Chr1	10077889	10127978	50090
Chr1	10127978	10178067	50090
Chr1	10178067	10228156	50090
Chr1	10228156	10278245	50090
Chr1	10278245	10328334	50090
Chr1	10328334	10378423	50090
Chr1	10378423	10428512	50090
Chr1	10428512	10478601	50090
Chr1	10478601	10528690	50090
Chr1	10528690	10578779	50090
Chr1	10578779	10628868	50090
Chr1	10628868	10678957	50090
Chr1	10678957	10729046	50090
Chr1	10729046	10779135	50090
Chr1	10779135	10829224	50090
Chr1	10829224	10879313	50090
Chr1	10879313	10929402	50090
Chr1	10929402	10979491	50090
Chr1	10979491	11029580	50090
Chr1	11029580	11079669	50090
Chr1	11079669	11129758	50090
Chr1	11129758	11179847	50090
Chr1	11179847	11229936	50090
Chr1	11229936	11280025	50090
Chr1	11280025	11330114	50090
Chr1	11330114	11380203	50090
Chr1	11380203	11430292	50090
Chr1	11430292	11480381	50090
Chr1	11480381	11530470	50090
Chr1	11530470	11580559	50090
Chr1	11580559	11630648	50090
Chr1	11630648	11680737	50090
Chr1	11680737	11730826	50090
Chr1	11730826	11780915	50090
Chr1	11780915	11831004	50090
Chr1	11831004	11881093	50090
Chr1	11881093	11931182	50090
Chr1	11931182	11981271	50090
Chr1	11981271	12031360	50090
Chr1	12031360	12081449	50090
Chr1	12081449	12131538	50090
Chr1	12131538	12181627	50090
Chr1	12181627	12231716	50090
Chr1	12231716	12281805	50090
Chr1	12281805	12331894	50090
Chr1	12331894	12381983	50090
Chr1	12381983	12432072	50090
Chr1	12432072	12482161	50090
Chr1	12482161	12532250	50090
Chr1	12532250	12582339	50090
Chr1	12582339	12632428	50090
Chr1	12632428	12682517	50090
Chr1	12682517	12732606	50090
Chr1	12732606	12782695	50090
Chr1	12782695	12832784	50090
Chr1	12832784	12882873	50090
Chr1	12882873	12932962	50090
Chr1	12932962	12983051	50090
Chr1	12983051	13033140	50090
Chr1	13033140	13083229	50090
Chr1	13083229	13133318	50090
Chr1	13133318	13183407	50090
Chr1	13183407	13233496	50090
Chr1	13233496	13283585	50090
Chr1	13283585	13333674	50090
Chr1	13333674	13383763	50090
Chr1	13383763	13433852	50090
Chr1	13433852	13483941	50090
Chr1	13483941	13534030	50090
Chr1	13534030	13584119	50090
Chr1	13584119	13634208	50090
Chr1	13634208	13684297	50090
Chr1	13684297	13734386	50090
Chr1	13734386	13784475	50090
Chr1	13784475	13834564	50090
Chr1	13834564	13884653	50090
Chr1	13884653	13934742	50090
Chr1	13934742	13984831	50090
Chr1	13984831	14034920	50090
Chr1	14034920	14085009	50090
Chr1	14085009	14135098	50090
Chr1	14135098	14185187	50090
Chr1	14185187	14235276	50090
Chr1	14235276	14285365	50090
Chr1	14285365	14335454	50090
Chr1	14335454	14385543	50090
Chr1	14385543	14435632	50090
Chr1	14435632	14485721	50090
Chr1	14485721	14535810	50090
Chr1	14535810	14585899	50090
Chr1	14585899	14635988	50090
Chr1	14635988	14686077	50090
Chr1	14686077	14736166	50090
Chr1	14736166	14786255	50090
Chr1	14786255	14836344	50090
Chr1	14836344	14886433	50090
Chr1	14886433	14936522	50090
Chr1	14936522	14986611	50090
Chr1	14986611	15036700	50090
Chr1	15036700	15086789	50090
Chr1	15086789	15136878	50090
Chr1	15136878	15186967	50090
Chr1	15186967	15237056	50090
Chr1	15237056	15287145	50090
Chr1	15287145	15337234	50090
Chr1	15337234	15387323	50090
Chr1	15387323	15437412	50090
Chr1	15437412	15487501	50090
Chr1	15487501	15537590	50090
Chr1	15537590	15587679	50090
Chr1	15587679	15637768	50090
Chr1	15637768	15687857	50090
Chr1	15687857	15737946	50090
Chr1	15737946	15788035	50090
Chr1	15788035	15838124	50090
Chr1	15838124	15888213	50090
Chr1	15888213	15938302	50090
Chr1	15938302	15988391	50090
Chr1	15988391	16038480	50090
Chr1	16038480	16088569	50090
Chr1	16088569	16138658	50090
Chr1	16138658	16188747	50090
Chr1	16188747	16238836	50090
Chr1	16238836	16288925	50090
Chr1	16288925	16339014	50090
Chr1	16339014	16389103	50090
Chr1	16389103	16439192	50090
Chr1	16439192	16489281	50090
Chr1	16489281	16539370	50090
Chr1	16539370	16589459	50090
Chr1	16589459	16639548	50090
Chr1	16639548	16689637	50090
Chr1	16689637	16739726	50090
Chr1	16739726	16789815	50090
Chr1	16789815	16839904	50090
Chr1	16839904	16889993	50090
Chr1	16889993	16940082	50090
Chr1	16940082	16990171	50090
Chr1	16990171	17040260	50090
Chr1	17040260	17090349	50090
Chr1	17090349	17140438	50090
Chr1	17140438	17190527	50090
Chr1	17190527	17240616	50090
Chr1	17240616	17290705	50090
Chr1	17290705	17340794	50090
Chr1	17340794	17390883	50090
Chr1	17390883	17440972	50090
Chr1	17440972	17491061	50090
Chr1	17491061	17541150	50090
Chr1	17541150	17591239	50090
Chr1	17591239	17641328	50090
Chr1	17641328	17691417	50090
Chr1	17691417	17741506	50090
Chr1	17741506	17791595	50090
Chr1	17791595	17841684	50090
Chr1	17841684	17891773	50090
Chr1	17891773	17941862	50090
Chr1	17941862	17991951	50090
Chr1	17991951	18042040	50090
Chr1	18042040	18092129	50090
Chr1	18092129	18142218	50090
Chr1	18142218	18192307	50090
Chr1	18192307	18242396	50090
Chr1	18242396	18292485	50090
Chr1	18292485	18342574	50090
Chr1	18342574	18392663	50090
Chr1	18392663	18442752	50090
Chr1	18442752	18492841	50090
Chr1	18492841	18542930	50090
Chr1	18542930	18593019	50090
Chr1	18593019	18643108	50090
Chr1	18643108	18693197	50090
Chr1	18693197	18743286	50090
Chr1	18743286	18793375	50090
Chr1	18793375	18843464	50090
Chr1	18843464	18893553	50090
Chr1	18893553	18943642	50090
Chr1	18943642	18993731	50090
Chr1	18993731	19043820	50090
Chr1	19043820	19093909	50090
