index	origin	start	end
1	Chr1	10000	5053283
2	Chr1	5053284	12096024
3	Chr1	12096025	12096025
4	Chr1	12096026	34140370
5	Chr1	34140371	39183654
6	Chr1	39183655	122026459
CEN1	Chr1	122026460	125184587
7	Chr1	125184588	147061831
8	Chr1	147061832	148411223
9	Chr1	148411224	248946421
10	Chr2	10000	3682459
11	Chr2	3682460	74237220
12	Chr2	74237221	77909680
13	Chr2	77909681	92188145
CEN2	Chr2	92188146	94090557
14	Chr2	94090558	242183528
15	Chr3	10000	4747654
16	Chr3	4747655	10918672
17	Chr3	10918673	90772458
CEN3	Chr3	90772459	93655574
18	Chr3	93655575	151061858
19	Chr3	151061859	153868858
20	Chr3	153868859	198235558
21	Chr4	10000	49708100
CEN4	Chr4	49708101	51743951
22	Chr4	51743952	190204554
23	Chr5	10000	46485900
CEN5	Chr5	46485901	50059807
24	Chr5	50059808	174910737
25	Chr5	174910738	174910738
26	Chr5	174910739	181478258
27	Chr6	60000	58553888
CEN6	Chr6	58553889	59829934
28	Chr6	59829935	108677770
29	Chr6	108677771	113465419
30	Chr6	113465420	170745978
31	Chr7	10000	58169653
CEN7	Chr7	58169654	60828234
32	Chr7	60828235	159335972
33	Chr8	60000	44033744
CEN8	Chr8	44033745	45877265
34	Chr8	45877266	47792201
35	Chr8	47792202	50366194
36	Chr8	50366195	112252192
37	Chr8	112252193	113851112
38	Chr8	113851113	116827363
39	Chr8	116827364	120904569
40	Chr8	120904570	145078635
41	Chr9	10000	43236167
CEN9	Chr9	43236168	45518558
42	Chr9	45518559	90836161
43	Chr9	90836162	93445800
44	Chr9	93445801	138334716
45	Chr10	10000	26559908
46	Chr10	26559909	31281431
47	Chr10	31281432	39686682
CEN10	Chr10	39686683	41593521
48	Chr10	41593522	67788225
49	Chr10	67788226	74836434
50	Chr10	74836435	133787421
51	Chr11	60000	12996444
52	Chr11	12996445	20459480
53	Chr11	20459481	51078348
CEN11	Chr11	51078349	54425074
54	Chr11	54425075	135076621
55	Chr12	10000	34769407
CEN12	Chr12	34769408	37185252
56	Chr12	37185253	87001742
57	Chr12	87001743	89151168
58	Chr12	89151169	133265308
59	Chr13	16000000	16000000
CEN13	Chr13	16000001	18051248
60	Chr13	18051249	114354327
61	Chr14	16000000	16000000
CEN14	Chr14	16000001	18173523
62	Chr14	18173524	106883717
63	Chr15	17000000	17000000
CEN15	Chr15	17000001	19725254
64	Chr15	19725255	42259521
65	Chr15	42259522	50940875
66	Chr15	50940876	57828967
67	Chr15	57828968	66421302
68	Chr15	66421303	101981188
69	Chr16	10000	36311158
CEN16	Chr16	36311159	38280682
70	Chr16	38280683	90228344
71	Chr17	60000	22813679
CEN17	Chr17	22813680	26885980
72	Chr17	26885981	83247440
73	Chr18	10000	15460899
CEN18	Chr18	15460900	20861206
74	Chr18	20861207	80263284
75	Chr19	60000	24498980
CEN19	Chr19	24498981	27190874
76	Chr19	27190875	58607615
77	Chr20	60000	18732181
78	Chr20	18732182	22349908
79	Chr20	22349909	26436232
CEN20	Chr20	26436233	30038348
80	Chr20	30038349	64334166
81	Chr21	5010000	10864560
CEN21	Chr21	10864561	12915808
82	Chr21	12915809	46699982
83	Chr22	10510000	12954788
CEN22	Chr22	12954789	15054318
84	Chr22	15054319	50808467
85	ChrX	10000	58605579
CENX	ChrX	58605580	62412542
86	ChrX	62412543	156030894
---
chromosome	KT	telo1_len	telo2_len
