index	origin	start	end
1	Chr1	10000	122026459
CEN1	Chr1	122026460	125184587
2	Chr1	125184588	248946421
3	Chr2	10000	92188145
CEN2	Chr2	92188146	94090557
4	Chr2	94090558	242183528
5	Chr3	10000	73616231
6	Chr3	73616232	75177076
7	Chr3	75177077	90772458
CEN3	Chr3	90772459	93655574
8	Chr3	93655575	198235558
9	Chr4	10000	49708100
CEN4	Chr4	49708101	51743951
10	Chr4	51743952	190204554
11	Chr5	10000	46485900
CEN5	Chr5	46485901	50059807
12	Chr5	50059808	181478258
13	Chr6	60000	58553888
CEN6	Chr6	58553889	59829934
14	Chr6	59829935	110031922
15	Chr6	110031923	111428413
16	Chr6	111428414	170745978
17	Chr7	10000	58169653
CEN7	Chr7	58169654	60828234
18	Chr7	60828235	159335972
19	Chr8	60000	44033744
CEN8	Chr8	44033745	45877265
20	Chr8	45877266	57581230
21	Chr8	57581231	59120852
22	Chr8	59120853	112012108
23	Chr8	112012109	113092397
24	Chr8	113092398	145078635
25	Chr9	10000	43236167
CEN9	Chr9	43236168	45518558
26	Chr9	45518559	138334716
27	Chr10	10000	39686682
CEN10	Chr10	39686683	41593521
28	Chr10	41593522	53936059
29	Chr10	53936060	53936060
30	Chr10	53936061	82063658
31	Chr10	82063659	84692560
32	Chr10	84692561	112968253
33	Chr10	112968254	114993749
34	Chr10	114993750	133787421
35	Chr11	60000	51078348
CEN11	Chr11	51078349	54425074
36	Chr11	54425075	109040916
37	Chr11	109040917	111253041
38	Chr11	111253042	132864497
39	Chr11	132864498	135076621
40	Chr12	10000	34769407
CEN12	Chr12	34769408	37185252
41	Chr12	37185253	133265308
42	Chr13	16000000	16000000
CEN13	Chr13	16000001	18051248
43	Chr13	18051249	38023393
44	Chr13	38023394	40101586
45	Chr13	40101587	114354327
46	Chr14	16000000	16000000
CEN14	Chr14	16000001	18173523
47	Chr14	18173524	106883717
48	Chr15	17000000	17000000
CEN15	Chr15	17000001	19725254
49	Chr15	19725255	96211175
50	Chr15	96211176	97468233
51	Chr15	97468234	101981188
52	Chr16	10000	36311158
CEN16	Chr16	36311159	38280682
53	Chr16	38280683	90228344
54	Chr17	60000	16869757
55	Chr17	16869758	20318836
56	Chr17	20318837	22813679
CEN17	Chr17	22813680	26885980
57	Chr17	26885981	64765115
58	Chr17	64765116	67443304
59	Chr17	67443305	83247440
60	Chr18	10000	13753453
61	Chr18	13753454	15138440
62	Chr18	15138441	15460899
CEN18	Chr18	15460900	20861206
63	Chr18	20861207	80263284
64	Chr19	60000	24498980
CEN19	Chr19	24498981	27190874
65	Chr19	27190875	58607615
66	Chr20	60000	26436232
CEN20	Chr20	26436233	30038348
67	Chr20	30038349	64334166
68	Chr21	5010000	10864560
CEN21	Chr21	10864561	12915808
69	Chr21	12915809	46699982
70	Chr22	10510000	12954788
CEN22	Chr22	12954789	15054318
71	Chr22	15054319	50808467
72	ChrX	10000	40788699
73	ChrX	40788700	42847554
74	ChrX	42847555	58605579
CENX	ChrX	58605580	62412542
75	ChrX	62412543	83619740
76	ChrX	83619741	86107220
77	ChrX	86107221	156030894
---
chromosome	KT	telo1_len	telo2_len
Chr1a	1+,CEN1+,2+	10000	10000
Chr1b	1+,CEN1+,2+	10000	10000
Chr2a	3+,CEN2+,4+	10000	10000
Chr2b	3+,CEN2+,4+	10000	10000
Chr3a	5+,6+,7+,CEN3+,8+	10000	60000
Chr3b	5+,7+,CEN3+,8+	10000	60000
Chr4a	9+,CEN4+,10+	10000	10000
Chr4b	9+,CEN4+,10+	10000	10000
Chr5a	11+,CEN5+,12+	10000	60000
Chr5b	11+,CEN5+,12+	10000	60000
Chr6a	deleted	0	0
Chr6b	13+,CEN6+,14+,33+,16+	60000	60000
Chr7a	17+,CEN7+,18+	10000	10000
Chr7b	17+,CEN7+,18+	10000	10000
Chr8a	19+,CEN8+,20+,21-,21+,22+,23+,24+	60000	60000
Chr8b	19+,CEN8+,20+,21+,22+,58+,24+	60000	60000
Chr9a	25+,CEN9+,26+	10000	60000
Chr9b	25+,CEN9+,26+	10000	60000
Chr10a	27+,CEN10+,28+,6+,29+,30+,31-,32+,33+,34+	10000	10000
Chr10b	27+,CEN10+,28+,29+,30+,31+,32+,15+,34+	10000	10000
Chr11a	35+,CEN11+,36+,37+,38+	60000	10000
Chr11b	35+,CEN11+,36+,37+,38+,39+	60000	10000
Chr12a	40+,CEN12+,41+	10000	10000
Chr12b	40+,CEN12+,41+	10000	10000
Chr13a	42+,CEN13+,43+,44+,45+	16000000	10000
Chr13b	42+,CEN13+,43+,50+,45+	16000000	10000
Chr14a	46+,CEN14+	16000000	160000
Chr14b	46+,CEN14+	16000000	160000
Chr15a	48+,CEN15+,49+,50+,51+	17000000	10000
Chr15b	48+,CEN15+,49+,44+,51+	17000000	10000
Chr16a	52+,CEN16+,53+	10000	110000
Chr16b	52+,CEN16+,53+	10000	110000
Chr17a	54+,55+,55+,56+,CEN17+,57+,23+,59+	60000	10000
Chr17b	54+,55+,56+,CEN17+,57+,58+,59+	60000	10000
Chr18a	60+,61+,62+,CEN18+,63+	10000	110000
Chr18b	60+,61+,61-,62+,CEN18+,63+	10000	110000
Chr19a	64+,CEN19+,65+	60000	10000
Chr19b	64+,CEN19+,65+	60000	10000
Chr20a	66+,CEN20+,67+	60000	110000
Chr20b	66+,CEN20+,67+	60000	110000
Chr21a	68+,CEN21+,69+	5010000	10000
Chr21b	68+,CEN21+,69+	5010000	10000
Chr22a	70+,CEN22+,71+	10510000	10000
Chr22b	70+,CEN22+,71+	10510000	10000
ChrXa	72+,73+,74+,CENX+,75+,76+,77+	10000	10000
ChrXb	72+,76+,74+,CENX+,75+,73+,77+	10000	10000
---
initialization
	autosomes: ['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr16', 'Chr17', 'Chr18', 'Chr19', 'Chr20', 'Chr21', 'Chr22']
	autosomal copy number: 2
	sex chromosomes: ['ChrX', 'ChrX']
block 1: random events
	tandem duplication on segments [55+], from Chr17a to Chr17a
	balanced reciprocal translocation on segments [23+], from Chr8b to Chr17a
	balanced reciprocal translocation on segments [58+], from Chr17a to Chr8b
	deletion on segments [39+], from Chr11a to Chr11a
	right duplication inversion on segments [61+], from Chr18b to Chr18b
	chromosomal deletion on segments [13+,CEN6+,14+,15+,16+], from Chr6a to Chr6a
	balanced reciprocal translocation on segments [73+], from ChrXb to ChrXb
	balanced reciprocal translocation on segments [76+], from ChrXb to ChrXb
	left duplication inversion on segments [21+], from Chr8a to Chr8a
	inversion on segments [31+], from Chr10a to Chr10a
	nonreciprocal translocation on segments [6+], from Chr3b to Chr10a
	balanced reciprocal translocation on segments [50+], from Chr15b to Chr13b
	balanced reciprocal translocation on segments [44+], from Chr13b to Chr15b
	arm deletion on segments [47+], from Chr14a to Chr14a
	arm deletion on segments [47+], from Chr14b to Chr14b
	balanced reciprocal translocation on segments [15+], from Chr6b to Chr10b
	balanced reciprocal translocation on segments [33+], from Chr10b to Chr6b
