0	1	19686	2	H	[1]
1	1	44054030	2	T	[0, 2, 4]
2	1	44072317.0	1	H	[1, 3]
3	1	45843902.0	1	T	[2, 4]
4	1	45848144	2	H	[1, 3, 5]
5	1	248942320	2	T	[4]
6	2	0.0	2	H	[7]
7	2	54917843.0	2	T	[8, 6]
8	2	54917844.0	2	H	[9, 53, 7]
9	2	55571413.0	2	T	[8, 10, 54]
10	2	55571414.0	2	H	[9, 11]
11	2	242181357.0	2	T	[10]
12	3	17438.0	2	H	[13]
13	3	76135456.0	2	T	[12, 14, 15]
14	3	76135457.0	2	H	[16, 13, 15]
15	3	76948546.0	2	T	[16, 13, 14]
16	3	76948547.0	2	H	[17, 14, 15]
17	3	134775359.0	2	T	[16, 18]
18	3	134781398.0	3	H	[17, 19, 20]
19	3	136311880.0	3	T	[18, 19, 20]
20	3	136330744.5	2	H	[18, 19, 21]
21	3	198217553.0	2	T	[20]
22	4	0	2	H	[23]
23	4	190202564	2	T	[22]
24	5	0	2	H	[25]
25	5	181472714	2	T	[24]
26	6	0	2	H	[27]
27	6	170739897	2	T	[26]
28	7	0.0	2	H	[29]
29	7	48890620.0	2	T	[28, 30, 31]
30	7	48890621.0	2	H	[32, 29, 31]
31	7	49877776.5	2	T	[32, 29, 30]
32	7	49877777.5	2	H	[33, 30, 31]
33	7	147743530.0	2	T	[32, 34]
34	7	147743531.0	2	H	[33, 35, 103]
35	7	148702224.0	2	T	[104, 34, 36]
36	7	148702225.0	2	H	[35, 37]
37	7	159334984.0	2	T	[36]
38	8	66488.0	2	H	[39]
39	8	79662553.0	2	T	[40, 80, 38]
40	8	79662554.0	2	H	[41, 79, 39]
41	8	81398612.5	2	T	[40, 42, 82]
42	8	81398613.5	2	H	[81, 41, 43]
43	8	128454876.0	2	T	[42, 44, 47]
44	8	128454877.0	2	H	[43, 45]
45	8	128508498.0	2	T	[44, 46]
46	8	128513508.0	3	H	[45, 47]
47	8	129415001.0	3	T	[48, 43, 46]
48	8	129416960.0	2	H	[49, 47]
49	8	145074239.0	2	T	[48]
50	9	0	2	H	[51]
51	9	138334464	2	T	[50]
52	10	19074.0	2	H	[53]
53	10	77111945.0	2	T	[8, 52, 54]
54	10	77111946.0	2	H	[9, 53, 55]
55	10	122390237.0	2	T	[56, 54]
56	10	122393430.0	3	H	[57, 55]
57	10	124319283.0	3	T	[56, 58]
58	10	124320474	2	H	[57, 59]
59	10	133778994	2	T	[58]
60	11	0.0	2	H	[61]
61	11	11271113.75	2	T	[60, 62, 63]
62	11	11271114.75	2	H	[64, 61, 63]
63	11	12458049.5	2	T	[64, 61, 62]
64	11	12458050.5	2	H	[65, 62, 63]
65	11	135069565.0	2	T	[64]
66	12	19721	2	H	[67]
67	12	73782739	2	T	[66, 68]
68	12	73783861.0	3	H	[67, 69]
69	12	75275464.0	3	T	[68, 70]
70	12	75277300	2	H	[69, 71]
71	12	113723526	2	T	[72, 74, 70]
72	12	113737267.0	1	H	[73, 71]
73	12	114389292.0	1	T	[72, 74]
74	12	114392490	2	H	[73, 75, 71]
75	12	133258008	2	T	[74]
76	13	0	2	H	[77]
77	13	114352102	2	T	[76]
78	14	0.0	2	H	[79]
79	14	32899603.333333332	2	T	[80, 40, 78]
80	14	32899604.333333332	2	H	[81, 39, 79]
81	14	34559753.5	2	T	[80, 82, 42]
82	14	34559754.5	2	H	[81, 83, 41]
83	14	77436984.0	2	T	[82, 84, 98]
84	14	77436985.0	2	H	[99, 83, 85]
85	14	106873282.0	2	T	[84]
86	15	0	2	H	[87]
87	15	101976509	2	T	[86]
88	16	0.0	2	H	[89]
89	16	21500434.0	2	T	[88, 90, 91]
90	16	21500435.0	2	H	[89, 91]
91	16	22438802.0	2	T	[89, 90, 92]
92	16	22438803.0	2	H	[91, 93]
93	16	90224751.0	2	T	[92]
94	17	0	2	H	[95]
95	17	83246392	2	T	[94]
96	18	0.0	2	H	[97]
97	18	74571520.0	2	T	[96, 98]
98	18	74571521.0	2	H	[97, 83, 99]
99	18	76248200.0	2	T	[98, 100, 84]
100	18	76248201.0	2	H	[99, 101]
101	18	80256374.0	2	T	[100]
102	19	0.0	2	H	[103]
103	19	47446377.5	2	T	[104, 34, 102]
104	19	47446378.5	2	H	[105, 35, 103]
105	19	58605715.0	2	T	[104]
106	20	0	2	H	[107]
107	20	64333718	2	T	[106]
108	21	0	2	H	[109]
109	21	46697230	2	T	[108]
110	22	0	2	H	[111]
111	22	50805587	2	T	[110]
112	23	0	2	H	[113]
113	23	156025612	2	T	[112]
114	24	0	0	H	[115]
115	24	57212132	0	T	[114]
