0	1	14454	2	H	[1]
1	1	147057351.0	2	T	[0, 2]
2	1	147057352.0	3	H	[1, 3]
3	1	148302015.0	3	T	[2, 4]
4	1	148302016	2	H	[3, 5]
5	1	248943332	2	T	[4]
6	2	15925	2	H	[7]
7	2	12905354.0	2	T	[8, 10, 6]
8	2	12905355.0	1	H	[9, 7]
9	2	14337630.0	1	T	[8, 10]
10	2	14337631	2	H	[9, 11, 7]
11	2	52097250.0	2	T	[10, 12]
12	2	52097251.0	3	H	[11, 13]
13	2	52835880.0	3	T	[12, 14]
14	2	52835881.0	2	H	[13, 15]
15	2	87052278.0	2	T	[16, 17, 14]
16	2	87052279.0	2	H	[17, 15]
17	2	87717319.0	2	T	[16, 18, 15]
18	2	87717320.0	2	H	[17, 19]
19	2	242181356.0	2	T	[18]
20	3	12920.0	2	H	[21]
21	3	50855069.25	2	T	[48, 20, 22]
22	3	50855070.25	2	H	[49, 21, 23]
23	3	55871523.0	2	T	[24, 22]
24	3	55886654.5	3	H	[25, 26, 23]
25	3	57585230.0	3	T	[24, 25, 26]
26	3	57594837.5	2	H	[24, 25, 27]
27	3	58401100.0	2	T	[26, 28, 31]
28	3	58401101.0	2	H	[27, 29]
29	3	58453602.0	2	T	[28, 30]
30	3	58453603.0	3	H	[29, 30, 31]
31	3	60264626.0	3	T	[32, 27, 30]
32	3	60266723.5	2	H	[33, 31]
33	3	88532599.0	2	T	[32, 34]
34	3	88532600.0	3	H	[33, 35]
35	3	89230241.0	3	T	[34, 36]
36	3	89230242	2	H	[35, 37]
37	3	198230595	2	T	[36]
38	4	0.0	2	H	[39]
39	4	175411676.0	2	T	[40, 41, 38]
40	4	175411677.0	2	H	[41, 42, 39]
41	4	176466225.0	2	T	[40, 42, 39]
42	4	176466226.0	2	H	[40, 41, 43]
43	4	190202564.0	2	T	[42]
44	5	0	2	H	[45]
45	5	181472714	2	T	[44]
46	6	0.0	2	H	[47]
47	6	139606649.0	2	T	[48, 50, 46]
48	6	139606650.0	2	H	[49, 21, 47]
49	6	140923003.5	2	T	[48, 50, 22]
50	6	140923004.5	2	H	[49, 51, 47]
51	6	170739897.0	2	T	[50]
52	7	0	2	H	[53]
53	7	159334984	2	T	[52]
54	8	61806	2	H	[55]
55	8	37169577.0	2	T	[56, 54]
56	8	37169578.0	3	H	[57, 55]
57	8	38449192.0	3	T	[56, 58]
58	8	38449193	2	H	[57, 59]
59	8	145076124	2	T	[58]
60	9	0	2	H	[61]
61	9	138334464	2	T	[60]
62	10	0	2	H	[63]
63	10	133785266	2	T	[62]
64	11	0.0	2	H	[65]
65	11	130312711.0	2	T	[64, 66, 67]
66	11	130312712.0	2	H	[65, 67, 68]
67	11	132145936.75	2	T	[65, 66, 68]
68	11	132145937.75	2	H	[66, 67, 69]
69	11	135069565.0	2	T	[68]
70	12	0	2	H	[71]
71	12	133263960	2	T	[70]
72	13	0	2	H	[73]
73	13	114352102	2	T	[72]
74	14	0	2	H	[75]
75	14	106873282	2	T	[74]
76	15	0.0	2	H	[77]
77	15	30766282.0	2	T	[76, 78]
78	15	30766283.0	2	H	[80, 77, 79]
79	15	31639515.0	2	T	[80, 78]
80	15	31639516.0	2	H	[81, 78, 79]
81	15	101976509.0	2	T	[80]
82	16	14135.0	2	H	[83]
83	16	58241754.0	2	T	[82, 84]
84	16	58241755.0	2	H	[88, 83, 85]
85	16	58334172.0	2	T	[84, 86]
86	16	58334173.0	3	H	[85, 87]
87	16	59355469.0	3	T	[88, 86, 87]
88	16	59366996.0	2	H	[89, 84, 87]
89	16	90224750.0	2	T	[88]
90	17	0	2	H	[91]
91	17	83246392	2	T	[90]
92	18	18869.0	2	H	[93]
93	18	31097442.5	2	T	[92, 94, 95]
94	18	31097443.5	2	H	[96, 93, 95]
95	18	31948791.25	2	T	[96, 93, 94]
96	18	31948792.25	2	H	[97, 94, 95]
97	18	56767451.0	2	T	[96, 98]
98	18	56767452.0	3	H	[97, 99]
99	18	58533687.0	3	T	[98, 100]
100	18	58533688	2	H	[99, 101]
101	18	80256373	2	T	[100]
102	19	0	2	H	[103]
103	19	58605715	2	T	[102]
104	20	0	2	H	[105]
105	20	64333718	2	T	[104]
106	21	5010515.0	2	H	[107]
107	21	27038647.5	2	T	[106, 108]
108	21	27040077.0	3	H	[112, 107, 109]
109	21	27528221.0	3	T	[108, 109, 110]
110	21	27528222.0	2	H	[109, 111]
111	21	27682460.0	2	T	[112, 110]
112	21	27682461.0	2	H	[113, 108, 111]
113	21	46697229.0	2	T	[112]
114	22	0	2	H	[115]
115	22	50805587	2	T	[114]
116	23	11555	2	H	[117]
117	23	146916099.0	2	T	[116, 118]
118	23	146916100.0	3	H	[117, 119]
119	23	148608907.0	3	T	[120, 118]
120	23	148608908	2	H	[121, 119]
121	23	156025611	2	T	[120]
122	24	0	0	H	[123]
123	24	57212132	0	T	[122]
