#h	SmapEntryID	QryContigID	RefcontigID1	RefcontigID2	QryStartPos	QryEndPos	RefStartPos	RefEndPos	Confidence	Type	XmapID1	XmapID2	LinkID	QryStartIdx	QryEndIdx	RefStartIdx	RefEndIdx	Zygosity	Genotype	GenotypeGroup	RawConfidence	RawConfidenceLeft	RawConfidenceRight	RawConfidenceCenter	SVsize	SVfreq	Orientation	VAF
215	291	1	1	-5131904.5	5744233.3	243508207.0	248943333.0	-1.0	duplication	31	35	-1	0	1123	43935	45006	unknown	-1	-1	-1.0	10683.19	91.92	-1.0	5435126.0	0.403	NA	0.4
241	292	1	1	-5147306.1	5728448.1	243508207.0	248943333.0	-1.0	duplication	32	34	-1	0	1122	43935	45006	unknown	-1	-1	-1.0	10692.8	91.91	-1.0	5435126.0	0.403	NA	0.6
1094	161	4	4	58211285.9	58668804.3	189975572.0	190202564.0	-1.0	duplication_inverted	87	90	-1	12427	12471	40171	40193	unknown	-1	-1	-1.0	15305.06	32.47	-1.0	226992.0	0.34	NA	0.46
1153	162	4	4	58190903.6	58748976.8	189925160.0	190202564.0	-1.0	duplication_inverted	88	89	-1	12405	12467	40161	40193	unknown	-1	-1	-1.0	15355.19	41.19	-1.0	277404.0	0.334	NA	0.54
1643	1421	6	6	-5180296.1	5656225.7	84457549.0	89872041.0	-1.0	duplication_split	115	120	-1	0	98	16941	18120	unknown	-1	-1	-1.0	56.38	70.29	-1.0	5414492.0	0.149	NA	0.15
1645	1422	6	6	-5136343.3	5700115.6	84457549.0	89872041.0	-1.0	duplication_split	116	121	-1	0	104	16941	18120	unknown	-1	-1	-1.0	64.71	70.29	-1.0	5414492.0	0.13699999999999998	NA	0.14
1646	1410	6	6	274874.7	274874.7	87970506.0	90177817.0	0.9	inversion	117	122	1647	59	59	17707	18180	heterozygous	1	-1	-1.0	76.4	73.68	-1.0	292786.0	0.264	NA	0.21
1648	1450	6	6	38625.4	583676.7	87970506.0	88242255.0	-1.0	duplication_inverted	118	119	-1	6	129	17707	17773	unknown	-1	-1	-1.0	74.9	84.07	-1.0	271749.0	0.245	NA	0.09
2140	1591	9	9	287914.3	287914.3	61827065.0	61874376.0	1.0	inversion	188	192	2141	38	38	9427	9435	heterozygous	1	-1	-1.0	48.85	45.97	-1.0	175443.5	0.044	NA	0.06
2359	1581	10	10	268200.2	268200.2	46991592.0	47870426.5	0.9	inversion	219	221	2360	56	56	8849	8998	heterozygous	1	549	-1.0	68.23	75.79	-1.0	189840.5	0.146	NA	0.23
2361	1582	10	10	268200.2	268200.2	46991592.0	47875621.0	0.94	inversion	220	222	2362	56	56	8849	9000	heterozygous	1	549	-1.0	68.23	73.82	-1.0	184646.0	0.133	NA	0.23
3024	1541	15	15	198661.4	198661.4	30963284.0	31639515.0	0.86	inversion	277	279	3025	36	36	2019	2117	heterozygous	1	-1	-1.0	68.35	73.88	-1.0	197002.0	0.102	NA	0.08
